學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,學生數,教師數,上學年度畢業生數,縣市名稱,體系別
0001,國立政治大學,03143043,地政學系,D 日,M 碩士,80,0,21,30 臺北市,1 一般
0001,國立政治大學,03143043,地政學系,D 日,B 學士,521,22,113,30 臺北市,1 一般
0001,國立政治大學,03143043,地政學系,N 職,M 碩士,102,1,18,30 臺北市,1 一般
0001,國立政治大學,03191047,國家發展研究所,D 日,D 博士,31,0,4,30 臺北市,1 一般
0001,國立政治大學,03191047,國家發展研究所,D 日,M 碩士,64,9,17,30 臺北市,1 一般
0001,國立政治大學,03199048,勞工研究所,D 日,M 碩士,81,5,15,30 臺北市,1 一般
0001,國立政治大學,03199Y20,社會科學學院,D 日,,0,1,0,30 臺北市,1 一般
0001,國立政治大學,03211049,傳播學位學程,D 日,M 碩士,252,0,60,30 臺北市,1 一般
0001,國立政治大學,03211049,傳播學位學程,D 日,B 學士,2,0,11,30 臺北市,1 一般
0001,國立政治大學,03211050,國際傳播學位學程,D 日,M 碩士,42,0,21,30 臺北市,1 一般
0001,國立政治大學,03211056,傳播學院,D 日,D 博士,28,0,0,30 臺北市,1 一般
0001,國立政治大學,03211056,傳播學院,D 日,B 學士,448,0,0,30 臺北市,1 一般
0001,國立政治大學,03211056,傳播學院,N 職,M 碩士,93,0,10,30 臺北市,1 一般
0001,國立政治大學,03213052,廣播電視學系,D 日,B 學士,192,8,66,30 臺北市,1 一般
0001,國立政治大學,03214051,新聞學系,D 日,D 博士,5,0,4,30 臺北市,1 一般
0001,國立政治大學,03214051,新聞學系,D 日,B 學士,114,12,60,30 臺北市,1 一般
0001,國立政治大學,03222054,圖書資訊與檔案學研究所,D 日,D 博士,14,0,0,30 臺北市,1 一般
0001,國立政治大學,03222054,圖書資訊與檔案學研究所,D 日,M 碩士,62,6,17,30 臺北市,1 一般
0001,國立政治大學,03222054,圖書資訊與檔案學研究所,N 職,M 碩士,64,0,22,30 臺北市,1 一般
0001,國立政治大學,03299Y22,傳播學院,D 日,,0,19,0,30 臺北市,1 一般
0001,國立政治大學,04111059,會計學系,D 日,D 博士,10,0,3,30 臺北市,1 一般
0001,國立政治大學,04111059,會計學系,D 日,M 碩士,145,0,61,30 臺北市,1 一般
0001,國立政治大學,04111059,會計學系,D 日,B 學士,442,19,112,30 臺北市,1 一般
0001,國立政治大學,04121065,財務管理學系,D 日,D 博士,9,0,3,30 臺北市,1 一般
0001,國立政治大學,04121065,財務管理學系,D 日,M 碩士,70,0,37,30 臺北市,1 一般
0001,國立政治大學,04121065,財務管理學系,D 日,B 學士,198,13,44,30 臺北市,1 一般
0001,國立政治大學,04121068,金融學系,D 日,D 博士,30,0,0,30 臺北市,1 一般
0001,國立政治大學,04121068,金融學系,D 日,M 碩士,95,0,38,30 臺北市,1 一般
0001,國立政治大學,04121068,金融學系,D 日,B 學士,245,9,58,30 臺北市,1 一般
0001,國立政治大學,04122070,財政學系,D 日,D 博士,10,0,0,30 臺北市,1 一般
0001,國立政治大學,04122070,財政學系,D 日,M 碩士,76,0,30,30 臺北市,1 一般
0001,國立政治大學,04122070,財政學系,D 日,B 學士,427,17,96,30 臺北市,1 一般
0001,國立政治大學,04123069,風險管理與保險學系,D 日,D 博士,16,0,3,30 臺北市,1 一般
0001,國立政治大學,04123069,風險管理與保險學系,D 日,M 碩士,82,0,16,30 臺北市,1 一般
0001,國立政治大學,04123069,風險管理與保險學系,D 日,B 學士,211,12,41,30 臺北市,1 一般
0001,國立政治大學,04131060,企業管理學系,D 日,D 博士,50,0,6,30 臺北市,1 一般
0001,國立政治大學,04131060,企業管理研究所,D 日,M 碩士,252,0,119,30 臺北市,1 一般
0001,國立政治大學,04131060,企業管理學系,D 日,B 學士,437,21,105,30 臺北市,1 一般
0001,國立政治大學,04131062,經營管理學位學程,N 職,M 碩士,500,0,167,30 臺北市,1 一般
0001,國立政治大學,04131064,國際經營管理學位學程,D 日,M 碩士,144,1,60,30 臺北市,1 一般
0001,國立政治大學,04134041,公共行政學系,D 日,D 博士,17,0,0,30 臺北市,1 一般
0001,國立政治大學,04134041,公共行政學系,D 日,M 碩士,125,0,29,30 臺北市,1 一般
0001,國立政治大學,04134041,公共行政學系,D 日,B 學士,201,12,50,30 臺北市,1 一般
0001,國立政治大學,04134042,行政管理學位學程,N 職,M 碩士,311,0,70,30 臺北市,1 一般
0001,國立政治大學,04141067,國際經營與貿易學系,D 日,D 博士,4,0,1,30 臺北市,1 一般
0001,國立政治大學,04141067,國際經營與貿易學系,D 日,M 碩士,112,0,45,30 臺北市,1 一般
0001,國立政治大學,04141067,國際經營與貿易學系,D 日,B 學士,361,21,74,30 臺北市,1 一般
0001,國立政治大學,04143055,廣告學系,D 日,B 學士,241,8,84,30 臺北市,1 一般
0001,國立政治大學,04199072,科技管理與智慧財產研究所,D 日,D 博士,23,0,5,30 臺北市,1 一般
0001,國立政治大學,04199072,科技管理與智慧財產研究所,D 日,M 碩士,153,10,50,30 臺北市,1 一般
0001,國立政治大學,04199Y27,商學院,D 日,,0,2,0,30 臺北市,1 一般
0001,國立政治大學,04211073,法律學系,D 日,B 學士,702,30,187,30 臺北市,1 一般
0001,國立政治大學,04211074,法律科際整合研究所,D 日,M 碩士,93,7,19,30 臺北市,1 一般
0001,國立政治大學,04211075,法學院,N 職,M 碩士,265,0,41,30 臺北市,1 一般
0001,國立政治大學,04212073,法律學系,D 日,D 博士,44,0,5,30 臺北市,1 一般
0001,國立政治大學,04212073,法律學系,D 日,M 碩士,249,0,59,30 臺北市,1 一般
0001,國立政治大學,04299Y34,法學院,D 日,,0,8,0,30 臺北市,1 一般
0001,國立政治大學,05199083,神經科學研究所,D 日,M 碩士,4,5,7,30 臺北市,1 一般
0001,國立政治大學,05331077,應用物理研究所,D 日,M 碩士,10,5,5,30 臺北市,1 一般
0001,國立政治大學,05411078,應用數學系,D 日,D 博士,6,0,0,30 臺北市,1 一般
0001,國立政治大學,05411078,應用數學系,D 日,M 碩士,48,0,9,30 臺北市,1 一般
0001,國立政治大學,05411078,應用數學系,D 日,B 學士,180,13,43,30 臺北市,1 一般
0001,國立政治大學,05421079,統計學系,D 日,D 博士,2,0,0,30 臺北市,1 一般
0001,國立政治大學,05421079,統計學系,D 日,M 碩士,64,0,26,30 臺北市,1 一般
0001,國立政治大學,05421079,統計學系,D 日,B 學士,214,15,51,30 臺北市,1 一般
0001,國立政治大學,06131080,資訊管理學系,D 日,D 博士,55,0,7,30 臺北市,1 一般
0001,國立政治大學,06131080,資訊管理學系,D 日,M 碩士,89,0,34,30 臺北市,1 一般
0001,國立政治大學,06131080,資訊管理學系,D 日,B 學士,337,19,69,30 臺北市,1 一般
0001,國立政治大學,06131081,資訊科學系,D 日,D 博士,8,0,2,30 臺北市,1 一般
0001,國立政治大學,06131081,資訊科學系,D 日,M 碩士,104,0,38,30 臺北市,1 一般
0001,國立政治大學,06131081,資訊科學系,D 日,B 學士,208,16,46,30 臺北市,1 一般
0001,國立政治大學,06131081,資訊科學系,N 職,M 碩士,78,1,17,30 臺北市,1 一般
0001,國立政治大學,06131082,社群網路與人智計算學位學程,D 日,D 博士,12,0,1,30 臺北市,1 一般
0001,國立政治大學,06134057,數位內容學位學程,D 日,M 碩士,46,0,18,30 臺北市,1 一般
0001,國立政治大學,09231084,社會工作研究所,D 日,D 博士,17,0,0,30 臺北市,1 一般
0001,國立政治大學,09231084,社會工作研究所,D 日,M 碩士,60,6,11,30 臺北市,1 一般
0001,國立政治大學,99999Z02,計算機中心,D 日,,0,0,0,30 臺北市,1 一般
0001,國立政治大學,99999Z03,軍訓教官,D 日,,0,3,0,30 臺北市,1 一般
0001,國立政治大學,99999Z05,師資培育中心,D 日,,0,4,0,30 臺北市,1 一般
0001,國立政治大學,99999Z07,體育室,D 日,,0,15,0,30 臺北市,1 一般
0001,國立政治大學,99999Z08,語言中心,D 日,,0,20,0,30 臺北市,1 一般
0001,國立政治大學,99999Z99,其他(包括行政助教),D 日,,0,0,0,30 臺北市,1 一般
0002,國立清華大學,01111084,教育與學習科技學系,D 日,D 博士,66,0,6,18 新竹市,1 一般
0002,國立清華大學,01111084,教育與學習科技學系,D 日,M 碩士,100,0,32,18 新竹市,1 一般
0002,國立清華大學,01111084,教育與學習科技學系,N 職,M 碩士,189,0,29,18 新竹市,1 一般
0002,國立清華大學,01111112,教育學院,D 日,B 學士,29,0,0,18 新竹市,1 一般
0002,國立清華大學,01112083,人力資源與數位學習科技研究所,D 日,M 碩士,22,0,27,18 新竹市,1 一般
0002,國立清華大學,01113095,特殊教育學系,D 日,M 碩士,64,0,11,18 新竹市,1 一般
0002,國立清華大學,01113095,特殊教育學系,D 日,B 學士,179,12,40,18 新竹市,1 一般
0002,國立清華大學,01113110,學前特殊教育碩士在職學位學程,N 職,M 碩士,29,0,0,18 新竹市,1 一般
0002,國立清華大學,01121091,幼兒教育學系,D 日,M 碩士,46,0,4,18 新竹市,1 一般
0002,國立清華大學,01121091,幼兒教育學系,D 日,B 學士,284,14,88,18 新竹市,1 一般
0002,國立清華大學,01121091,幼兒教育學系,N 職,M 碩士,59,0,6,18 新竹市,1 一般
0002,國立清華大學,01131084,教育與學習科技學系,D 日,B 學士,285,20,91,18 新竹市,1 一般
0002,國立清華大學,01131085,數理教育研究所,D 日,M 碩士,77,7,11,18 新竹市,1 一般
0002,國立清華大學,01131085,數理教育研究所,N 職,M 碩士,83,0,10,18 新竹市,1 一般
0002,國立清華大學,01131105,英語教學系,D 日,M 碩士,27,0,0,18 新竹市,1 一般
0002,國立清華大學,01131105,英語教學系,D 日,B 學士,142,9,36,18 新竹市,1 一般
0002,國立清華大學,01141090,體育學系,D 日,M 碩士,31,0,9,18 新竹市,1 一般
0002,國立清華大學,01141090,體育學系,D 日,B 學士,176,14,49,18 新竹市,1 一般
0002,國立清華大學,01141090,體育學系,N 職,M 碩士,43,0,7,18 新竹市,1 一般
0002,國立清華大學,01141098,藝術與設計學系,N 職,M 碩士,45,0,4,18 新竹市,1 一般
0002,國立清華大學,02131098,藝術與設計學系,D 日,M 碩士,82,0,21,18 新竹市,1 一般
0002,國立清華大學,02131098,藝術與設計學系,D 日,B 學士,332,14,81,18 新竹市,1 一般
0002,國立清華大學,02151096,音樂學系,D 日,M 碩士,68,0,18,18 新竹市,1 一般
0002,國立清華大學,02151096,音樂學系,D 日,B 學士,133,10,38,18 新竹市,1 一般
0002,國立清華大學,02151096,音樂學系,N 職,M 碩士,26,0,4,18 新竹市,1 一般
0002,國立清華大學,02191113,藝術學院,D 日,B 學士,19,0,0,18 新竹市,1 一般
0002,國立清華大學,02221006,歷史研究所,D 日,D 博士,19,0,4,18 新竹市,1 一般
0002,國立清華大學,02221006,歷史研究所,D 日,M 碩士,40,8,11,18 新竹市,1 一般
0002,國立清華大學,02222007,人類學研究所,D 日,D 博士,11,0,1,18 新竹市,1 一般
0002,國立清華大學,02222007,人類學研究所,D 日,M 碩士,38,10,5,18 新竹市,1 一般
0002,國立清華大學,02231008,哲學研究所,D 日,M 碩士,24,8,2,18 新竹市,1 一般
0002,國立清華大學,02299009,亞際文化研究學位學程,D 日,M 碩士,8,0,0,18 新竹市,1 一般
0002,國立清華大學,02299010,人文社會學院,D 日,B 學士,365,8,61,18 新竹市,1 一般
0002,國立清華大學,02311002,外國語文學系,D 日,M 碩士,50,0,15,18 新竹市,1 一般
0002,國立清華大學,02311002,外國語文學系,D 日,B 學士,221,16,49,18 新竹市,1 一般
0002,國立清華大學,02321001,台灣文學研究所,D 日,D 博士,20,0,0,18 新竹市,1 一般
0002,國立清華大學,02321001,台灣文學研究所,D 日,M 碩士,47,9,11,18 新竹市,1 一般
0002,國立清華大學,02321101,臺灣語言研究與教學研究所,D 日,D 博士,22,0,2,18 新竹市,1 一般
0002,國立清華大學,02321101,臺灣語言研究與教學研究所,D 日,M 碩士,64,7,11,18 新竹市,1 一般
0002,國立清華大學,02322003,中國文學系,D 日,D 博士,65,0,5,18 新竹市,1 一般
0002,國立清華大學,02322003,中國文學系,D 日,M 碩士,64,0,24,18 新竹市,1 一般
0002,國立清華大學,02322003,中國文學系,D 日,B 學士,210,18,42,18 新竹市,1 一般
0002,國立清華大學,02322109,中國語文學系,D 日,M 碩士,33,0,16,18 新竹市,1 一般
0002,國立清華大學,02322109,中國語文學系,D 日,B 學士,93,0,42,18 新竹市,1 一般
0002,國立清華大學,02322109,中國語文學系,N 職,M 碩士,44,0,10,18 新竹市,1 一般
0002,國立清華大學,02323114,華文文學研究所,D 日,M 碩士,13,9,0,18 新竹市,1 一般
0002,國立清華大學,02399005,語言學研究所,D 日,D 博士,16,0,3,18 新竹市,1 一般
0002,國立清華大學,02399005,語言學研究所,D 日,M 碩士,49,10,10,18 新竹市,1 一般
0002,國立清華大學,03111011,經濟學系,D 日,D 博士,26,0,1,18 新竹市,1 一般
0002,國立清華大學,03111011,經濟學系,D 日,M 碩士,48,0,30,18 新竹市,1 一般
0002,國立清華大學,03111011,經濟學系,D 日,B 學士,476,26,102,18 新竹市,1 一般
0002,國立清華大學,03131077,教育心理與諮商學系,D 日,D 博士,2,0,0,18 新竹市,1 一般
0002,國立清華大學,03131077,教育心理與諮商學系,D 日,M 碩士,126,0,13,18 新竹市,1 一般
0002,國立清華大學,03131077,教育心理與諮商學系,D 日,B 學士,168,17,46,18 新竹市,1 一般
0002,國立清華大學,03131077,教育心理與諮商學系,N 職,M 碩士,121,0,18,18 新竹市,1 一般
0002,國立清華大學,03141012,社會學研究所,D 日,D 博士,19,0,1,18 新竹市,1 一般
0002,國立清華大學,03141012,社會學研究所,D 日,M 碩士,79,7,9,18 新竹市,1 一般
0002,國立清華大學,03143013,台灣研究碩士在職專班,N 職,M 碩士,68,0,9,18 新竹市,1 一般
0002,國立清華大學,03199015,學習科學研究所,D 日,M 碩士,21,0,7,18 新竹市,1 一般
0002,國立清華大學,03199111,學習科學與科技研究所,D 日,M 碩士,37,15,0,18 新竹市,1 一般
0002,國立清華大學,04121019,財務金融碩士在職專班,N 職,M 碩士,59,0,16,18 新竹市,1 一般
0002,國立清華大學,04121020,計量財務金融學系,D 日,D 博士,2,0,0,18 新竹市,1 一般
0002,國立清華大學,04121020,計量財務金融學系,D 日,M 碩士,48,0,27,18 新竹市,1 一般
0002,國立清華大學,04121020,計量財務金融學系,D 日,B 學士,241,14,52,18 新竹市,1 一般
0002,國立清華大學,04131016,經營管理碩士在職專班,N 職,M 碩士,156,0,51,18 新竹市,1 一般
0002,國立清華大學,04131018,國際專業管理碩士班,D 日,M 碩士,61,0,23,18 新竹市,1 一般
0002,國立清華大學,04134014,公共政策與管理碩士在職專班,N 職,M 碩士,46,0,16,18 新竹市,1 一般
0002,國立清華大學,04199017,科技管理研究所,D 日,D 博士,35,0,5,18 新竹市,1 一般
0002,國立清華大學,04199017,科技管理研究所,D 日,M 碩士,67,10,25,18 新竹市,1 一般
0002,國立清華大學,04199021,高階經營管理碩士在職專班,N 職,M 碩士,108,0,51,18 新竹市,1 一般
0002,國立清華大學,04199022,服務科學研究所,D 日,D 博士,13,0,2,18 新竹市,1 一般
0002,國立清華大學,04199022,服務科學研究所,D 日,M 碩士,57,10,24,18 新竹市,1 一般
0002,國立清華大學,04199023,科技管理學院,D 日,B 學士,242,0,43,18 新竹市,1 一般
0002,國立清華大學,04211B01,學士後法律學士學位學程,D 日,X 4+X,65,0,0,18 新竹市,1 一般
0002,國立清華大學,04212024,科技法律研究所,D 日,D 博士,11,0,0,18 新竹市,1 一般
0002,國立清華大學,04212024,科技法律研究所,D 日,M 碩士,101,12,31,18 新竹市,1 一般
0002,國立清華大學,05111106,應用科學系,D 日,M 碩士,12,0,8,18 新竹市,1 一般
0002,國立清華大學,05111106,應用科學系,D 日,B 學士,93,0,41,18 新竹市,1 一般
0002,國立清華大學,05121025,生命科學系,D 日,B 學士,186,4,47,18 新竹市,1 一般
0002,國立清華大學,05121026,生物科技研究所,D 日,D 博士,45,0,6,18 新竹市,1 一般
0002,國立清華大學,05121026,生物科技研究所,D 日,M 碩士,51,8,31,18 新竹市,1 一般
0002,國立清華大學,05121028,分子與細胞生物研究所,D 日,D 博士,34,0,4,18 新竹市,1 一般
0002,國立清華大學,05121028,分子與細胞生物研究所,D 日,M 碩士,43,11,13,18 新竹市,1 一般
0002,國立清華大學,05121029,生技產業學位學程,D 日,D 博士,8,0,0,18 新竹市,1 一般
0002,國立清華大學,05121030,生物資訊與結構生物研究所,D 日,D 博士,58,0,13,18 新竹市,1 一般
0002,國立清華大學,05121030,生物資訊與結構生物研究所,D 日,M 碩士,55,9,18,18 新竹市,1 一般
0002,國立清華大學,05124072,分子醫學研究所,D 日,D 博士,32,0,10,18 新竹市,1 一般
0002,國立清華大學,05124072,分子醫學研究所,D 日,M 碩士,49,8,13,18 新竹市,1 一般
0002,國立清華大學,05199032,生命科學院,D 日,B 學士,117,0,23,18 新竹市,1 一般
0002,國立清華大學,05199033,系統神經科學研究所,D 日,D 博士,1,0,0,18 新竹市,1 一般
0002,國立清華大學,05199033,系統神經科學研究所,D 日,M 碩士,27,8,6,18 新竹市,1 一般
0002,國立清華大學,05211102,環境與文化資源學系,D 日,M 碩士,35,0,4,18 新竹市,1 一般
0002,國立清華大學,05211102,環境與文化資源學系,D 日,B 學士,163,10,48,18 新竹市,1 一般
0002,國立清華大學,05211102,環境與文化資源學系,N 職,M 碩士,21,0,9,18 新竹市,1 一般
0002,國立清華大學,05311037,化學系,D 日,D 博士,124,0,24,18 新竹市,1 一般
0002,國立清華大學,05311037,化學系,D 日,M 碩士,178,0,89,18 新竹市,1 一般
0002,國立清華大學,05311037,化學系,D 日,B 學士,266,25,71,18 新竹市,1 一般
0002,國立清華大學,05331038,物理學系,D 日,D 博士,57,0,12,18 新竹市,1 一般
0002,國立清華大學,05331038,物理學系,D 日,M 碩士,156,0,48,18 新竹市,1 一般
0002,國立清華大學,05331038,物理學系,D 日,B 學士,279,36,66,18 新竹市,1 一般
0002,國立清華大學,05332039,天文研究所,D 日,D 博士,15,0,0,18 新竹市,1 一般
0002,國立清華大學,05332039,天文研究所,D 日,M 碩士,15,7,1,18 新竹市,1 一般
0002,國立清華大學,05399040,先進光源科技學位學程,D 日,D 博士,2,0,0,18 新竹市,1 一般
0002,國立清華大學,05399040,先進光源科技學位學程,D 日,M 碩士,13,0,6,18 新竹市,1 一般
0002,國立清華大學,05399042,理學院,D 日,B 學士,90,0,20,18 新竹市,1 一般
0002,國立清華大學,05411043,數學系,D 日,D 博士,18,0,5,18 新竹市,1 一般
0002,國立清華大學,05411043,數學系,D 日,M 碩士,61,0,26,18 新竹市,1 一般
0002,國立清華大學,05411043,數學系,D 日,B 學士,281,24,43,18 新竹市,1 一般
0002,國立清華大學,05411092,應用數學系,D 日,M 碩士,8,0,17,18 新竹市,1 一般
0002,國立清華大學,05411092,應用數學系,D 日,B 學士,83,0,37,18 新竹市,1 一般
0002,國立清華大學,05411115,計算與建模科學研究所,D 日,M 碩士,24,6,0,18 新竹市,1 一般
0002,國立清華大學,05421044,統計學研究所,D 日,D 博士,11,0,0,18 新竹市,1 一般
0002,國立清華大學,05421044,統計學研究所,D 日,M 碩士,48,9,27,18 新竹市,1 一般
0002,國立清華大學,06131053,資訊工程學系,D 日,D 博士,62,0,7,18 新竹市,1 一般
0002,國立清華大學,06131053,資訊工程學系,D 日,M 碩士,353,0,135,18 新竹市,1 一般
0002,國立清華大學,06131053,資訊工程學系,D 日,B 學士,584,42,126,18 新竹市,1 一般
0002,國立清華大學,06134046,資訊系統與應用研究所,D 日,D 博士,17,0,2,18 新竹市,1 一般
0002,國立清華大學,06134046,資訊系統與應用研究所,D 日,M 碩士,121,0,36,18 新竹市,1 一般
0002,國立清華大學,06134048,社群網路與人智計算國際學位學程,D 日,D 博士,17,0,0,18 新竹市,1 一般
0002,國立清華大學,07111057,化學工程學系,D 日,D 博士,109,0,16,18 新竹市,1 一般
0002,國立清華大學,07111057,化學工程學系,D 日,M 碩士,163,0,71,18 新竹市,1 一般
0002,國立清華大學,07111057,化學工程學系,D 日,B 學士,232,24,57,18 新竹市,1 一般
0002,國立清華大學,07112058,材料科學工程學系,D 日,D 博士,150,0,19,18 新竹市,1 一般
0002,國立清華大學,07112058,材料科學工程學系,D 日,M 碩士,259,0,101,18 新竹市,1 一般
