學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,學生數,教師數,上學年度畢業生數,縣市名稱,體系別
0007,國立交通大學,320102,傳播學系,D 日,M 碩士,93,6,24,18 新竹市,1 一般
0007,國立交通大學,320103,傳播與科技學系,D 日,B 學士,156,13,43,18 新竹市,1 一般
0007,國立交通大學,340301,企業管理學系,D 日,M 碩士,63,0,26,18 新竹市,1 一般
0007,國立交通大學,340303,經營(與)管理(技術)學系,D 日,D 博士,37,0,4,18 新竹市,1 一般
0007,國立交通大學,340303,經營(與)管理(技術)學系,D 日,M 碩士,103,6,61,18 新竹市,1 一般
0007,國立交通大學,340306,管理(科學)學系,D 日,D 博士,34,0,0,18 新竹市,1 一般
0007,國立交通大學,340306,管理(科學)學系,D 日,M 碩士,73,0,30,18 新竹市,1 一般
0007,國立交通大學,340306,管理(科學)學系,D 日,B 學士,210,12,45,18 新竹市,1 一般
0007,國立交通大學,340530,資訊管理與財務金融學系,D 日,D 博士,50,0,8,18 新竹市,1 一般
0007,國立交通大學,340530,資訊管理與財務金融學系,D 日,M 碩士,170,0,74,18 新竹市,1 一般
0007,國立交通大學,340530,資訊管理與財務金融學系,D 日,B 學士,153,23,30,18 新竹市,1 一般
0007,國立交通大學,349901,(商務)科技管理系,D 日,D 博士,33,0,3,18 新竹市,1 一般
0007,國立交通大學,349901,(商務)科技管理系,D 日,M 碩士,39,6,18,18 新竹市,1 一般
0007,國立交通大學,349939,高階(主管)(經營)(企業)管理碩士(EMBA),N 職,M 碩士,112,0,54,18 新竹市,1 一般
0007,國立交通大學,349999,管理學院(不分系),N 職,M 碩士,504,0,188,18 新竹市,1 一般
0007,國立交通大學,380203,科技法律學系,D 日,D 博士,9,0,0,18 新竹市,1 一般
0007,國立交通大學,380203,科技法律學系,D 日,M 碩士,93,11,19,18 新竹市,1 一般
0007,國立交通大學,420302,(自然)生物科技學系,D 日,D 博士,68,0,13,18 新竹市,1 一般
0007,國立交通大學,420302,(自然)生物科技學系,D 日,M 碩士,88,0,24,18 新竹市,1 一般
0007,國立交通大學,420302,(自然)生物科技學系,D 日,B 學士,207,33,47,18 新竹市,1 一般
0007,國立交通大學,420319,分子醫學與生物工程研究所,D 日,D 博士,22,0,0,18 新竹市,1 一般
0007,國立交通大學,420319,分子醫學與生物工程研究所,D 日,M 碩士,55,4,20,18 新竹市,1 一般
0007,國立交通大學,420611,生物資訊與系統生物研究所,D 日,D 博士,46,0,7,18 新竹市,1 一般
0007,國立交通大學,420611,生物資訊與系統生物研究所,D 日,M 碩士,41,4,11,18 新竹市,1 一般
0007,國立交通大學,429906,跨領域神經科學學位學程,D 日,D 博士,2,0,0,18 新竹市,1 一般
0007,國立交通大學,440102,應用化學系,D 日,D 博士,87,0,17,18 新竹市,1 一般
0007,國立交通大學,440102,應用化學系,D 日,M 碩士,200,0,74,18 新竹市,1 一般
0007,國立交通大學,440102,應用化學系,D 日,B 學士,212,29,40,18 新竹市,1 一般
0007,國立交通大學,440107,跨領域分子科學學位學程,D 日,M 碩士,4,0,0,18 新竹市,1 一般
0007,國立交通大學,440108,永續化學科技國際學位學程,D 日,D 博士,13,0,0,18 新竹市,1 一般
0007,國立交通大學,440301,物理學系,D 日,D 博士,17,0,3,18 新竹市,1 一般
0007,國立交通大學,440301,物理學系,D 日,M 碩士,55,10,18,18 新竹市,1 一般
0007,國立交通大學,440303,電子物理學系,D 日,D 博士,79,0,18,18 新竹市,1 一般
0007,國立交通大學,440303,電子物理學系,D 日,M 碩士,157,0,69,18 新竹市,1 一般
0007,國立交通大學,440303,電子物理學系,D 日,B 學士,251,27,79,18 新竹市,1 一般
0007,國立交通大學,449906,加速器光源科技與應用學位學程,D 日,D 博士,6,0,1,18 新竹市,1 一般
0007,國立交通大學,449906,加速器光源科技與應用學位學程,D 日,M 碩士,28,0,10,18 新竹市,1 一般
0007,國立交通大學,449999,理學院(不分系),N 職,M 碩士,129,1,40,18 新竹市,1 一般
0007,國立交通大學,460102,應用數學系,D 日,D 博士,19,0,9,18 新竹市,1 一般
0007,國立交通大學,460102,應用數學系,D 日,M 碩士,78,0,33,18 新竹市,1 一般
0007,國立交通大學,460102,應用數學系,D 日,B 學士,234,27,39,18 新竹市,1 一般
0007,國立交通大學,460201,統計(科學)(資訊)學系,D 日,D 博士,17,0,3,18 新竹市,1 一般
0007,國立交通大學,460201,統計(科學)(資訊)學系,D 日,M 碩士,44,9,17,18 新竹市,1 一般
0007,國立交通大學,480207,網路與資訊系統學位學程,D 日,D 博士,7,0,0,18 新竹市,1 一般
0007,國立交通大學,480303,多媒體工程研究所,D 日,M 碩士,137,3,41,18 新竹市,1 一般
0007,國立交通大學,520101,電機(與控制)工程學系,D 日,D 博士,38,0,0,18 新竹市,1 一般
0007,國立交通大學,520101,電機(與控制)工程學系,D 日,M 碩士,111,0,26,18 新竹市,1 一般
0007,國立交通大學,520101,電機(與控制)工程學系,D 日,B 學士,738,34,162,18 新竹市,1 一般
0007,國立交通大學,520103,(微)電子(工程)學系,D 日,D 博士,224,0,33,18 新竹市,1 一般
0007,國立交通大學,520103,(微)電子(工程)學系,D 日,M 碩士,504,0,164,18 新竹市,1 一般
0007,國立交通大學,520103,(微)電子(工程)學系,D 日,B 學士,354,55,92,18 新竹市,1 一般
0007,國立交通大學,520106,光電(科學與)工程學系,D 日,D 博士,96,0,13,18 新竹市,1 一般
0007,國立交通大學,520106,光電(科學與)工程學系,D 日,M 碩士,159,0,55,18 新竹市,1 一般
0007,國立交通大學,520106,光電(科學與)工程學系,D 日,B 學士,154,24,30,18 新竹市,1 一般
0007,國立交通大學,520108,光電科技(學)研究所,N 職,M 碩士,70,0,13,18 新竹市,1 一般
0007,國立交通大學,520110,顯示科技研究所,D 日,M 碩士,45,0,22,18 新竹市,1 一般
0007,國立交通大學,520114,資訊工程學系,D 日,B 學士,781,45,196,18 新竹市,1 一般
0007,國立交通大學,520117,(資訊)網路工程系,D 日,M 碩士,133,5,46,18 新竹市,1 一般
0007,國立交通大學,520119,資訊科學與工程學系,D 日,D 博士,220,0,23,18 新竹市,1 一般
0007,國立交通大學,520119,資訊科學與工程學系,D 日,M 碩士,381,12,109,18 新竹市,1 一般
0007,國立交通大學,520123,電信工程學系,D 日,D 博士,117,0,15,18 新竹市,1 一般
0007,國立交通大學,520123,電信工程學系,D 日,M 碩士,289,24,122,18 新竹市,1 一般
0007,國立交通大學,520155,平面顯示技術碩士,N 職,M 碩士,45,0,16,18 新竹市,1 一般
0007,國立交通大學,520170,電控工程研究所,D 日,D 博士,81,0,15,18 新竹市,1 一般
0007,國立交通大學,520170,電控工程研究所,D 日,M 碩士,190,17,93,18 新竹市,1 一般
0007,國立交通大學,520171,光電系統研究所,D 日,D 博士,22,0,3,18 新竹市,1 一般
0007,國立交通大學,520171,光電系統研究所,D 日,M 碩士,78,6,30,18 新竹市,1 一般
0007,國立交通大學,520196,電機(資訊)學院,D 日,D 博士,24,0,0,18 新竹市,1 一般
0007,國立交通大學,520196,電機(資訊)學院,D 日,M 碩士,65,0,12,18 新竹市,1 一般
0007,國立交通大學,520196,電機(資訊)學院,N 職,M 碩士,143,0,33,18 新竹市,1 一般
0007,國立交通大學,520198,電機資訊學位學程,D 日,B 學士,106,0,29,18 新竹市,1 一般
0007,國立交通大學,520199,資訊(電機)學院(不分系),N 職,M 碩士,116,0,20,18 新竹市,1 一般
0007,國立交通大學,520201,(動力)機械工程學系,D 日,D 博士,113,0,17,18 新竹市,1 一般
0007,國立交通大學,520201,(動力)機械工程學系,D 日,M 碩士,280,0,90,18 新竹市,1 一般
0007,國立交通大學,520201,(動力)機械工程學系,D 日,B 學士,408,31,92,18 新竹市,1 一般
0007,國立交通大學,520301,土木工程學系,D 日,D 博士,71,0,6,18 新竹市,1 一般
0007,國立交通大學,520301,土木工程學系,D 日,M 碩士,228,0,85,18 新竹市,1 一般
0007,國立交通大學,520301,土木工程學系,D 日,B 學士,323,29,77,18 新竹市,1 一般
0007,國立交通大學,520502,材料科學(與)(工程)學系,D 日,D 博士,185,0,39,18 新竹市,1 一般
0007,國立交通大學,520502,材料科學(與)(工程)學系,D 日,M 碩士,178,0,53,18 新竹市,1 一般
0007,國立交通大學,520502,材料科學(與)(工程)學系,D 日,B 學士,210,27,44,18 新竹市,1 一般
0007,國立交通大學,520520,奈米科學及工程學位學程,D 日,B 學士,92,0,14,18 新竹市,1 一般
0007,國立交通大學,520601,工業工程(與)(科技)(系統)(工程)(管理)學系,D 日,D 博士,37,0,6,18 新竹市,1 一般
0007,國立交通大學,520601,工業工程(與)(科技)(系統)(工程)(管理)學系,D 日,M 碩士,113,0,63,18 新竹市,1 一般
0007,國立交通大學,520601,工業工程(與)(科技)(系統)(工程)(管理)學系,D 日,B 學士,223,13,57,18 新竹市,1 一般
0007,國立交通大學,520901,環境工程學系,D 日,D 博士,27,0,3,18 新竹市,1 一般
0007,國立交通大學,520901,環境工程學系,D 日,M 碩士,74,7,25,18 新竹市,1 一般
0007,國立交通大學,521110,生醫工程研究所,D 日,M 碩士,104,6,13,18 新竹市,1 一般
0007,國立交通大學,521112,影像與生醫光電研究所,D 日,D 博士,6,0,0,18 新竹市,1 一般
0007,國立交通大學,521112,影像與生醫光電研究所,D 日,M 碩士,59,7,32,18 新竹市,1 一般
0007,國立交通大學,521116,生醫科學與工程學位學程,D 日,D 博士,3,0,0,18 新竹市,1 一般
0007,國立交通大學,521315,照明與能源光電研究所,D 日,D 博士,11,0,1,18 新竹市,1 一般
0007,國立交通大學,521315,照明與能源光電研究所,D 日,M 碩士,65,7,34,18 新竹市,1 一般
0007,國立交通大學,529925,聲音與音樂創意科技學位學程,D 日,M 碩士,46,0,9,18 新竹市,1 一般
0007,國立交通大學,529999,工學院(不分系),N 職,M 碩士,321,0,73,18 新竹市,1 一般
0007,國立交通大學,580101,建築(工程)學系,D 日,M 碩士,73,6,15,18 新竹市,1 一般
0007,國立交通大學,840117,運輸(與)物流管理學系,D 日,D 博士,35,0,8,18 新竹市,1 一般
0007,國立交通大學,840117,運輸(與)物流管理學系,D 日,M 碩士,135,0,63,18 新竹市,1 一般
0007,國立交通大學,840117,運輸(與)物流管理學系,D 日,B 學士,205,16,49,18 新竹市,1 一般
0007,國立交通大學,999901,通識及共同科目,D 日,,0,28,0,18 新竹市,1 一般
0007,國立交通大學,999902,計算機中心,D 日,,0,5,0,18 新竹市,1 一般
0007,國立交通大學,999903,軍訓教官,D 日,,0,7,0,18 新竹市,1 一般
0007,國立交通大學,999905,師資培育中心,D 日,,0,9,0,18 新竹市,1 一般
0007,國立交通大學,999999,其他(包括行政助教),D 日,,0,1,0,18 新竹市,1 一般
0008,國立中央大學,140111,學習與教學研究所,D 日,D 博士,25,0,5,03 桃園縣,1 一般
0008,國立中央大學,140111,學習與教學研究所,D 日,M 碩士,27,6,4,03 桃園縣,1 一般
0008,國立中央大學,140805,網路學習科技研究所,D 日,D 博士,28,0,4,03 桃園縣,1 一般
0008,國立中央大學,140805,網路學習科技研究所,D 日,M 碩士,33,6,17,03 桃園縣,1 一般
0008,國立中央大學,210701,藝術學系,D 日,M 碩士,41,5,13,03 桃園縣,1 一般
0008,國立中央大學,220201,(中)國(語)文學系,D 日,D 博士,44,0,19,03 桃園縣,1 一般
0008,國立中央大學,220201,(中)國(語)文學系,D 日,M 碩士,60,0,13,03 桃園縣,1 一般
0008,國立中央大學,220201,(中)國(語)文學系,D 日,B 學士,241,23,49,03 桃園縣,1 一般
0008,國立中央大學,220201,(中)國(語)文學系,N 職,M 碩士,16,0,12,03 桃園縣,1 一般
0008,國立中央大學,220310,英美(語)文學系,D 日,M 碩士,39,0,5,03 桃園縣,1 一般
0008,國立中央大學,220310,英美(語)文學系,D 日,B 學士,239,17,56,03 桃園縣,1 一般
0008,國立中央大學,220314,法國語文學系,D 日,M 碩士,15,0,5,03 桃園縣,1 一般
0008,國立中央大學,220314,法國語文學系,D 日,B 學士,209,14,52,03 桃園縣,1 一般
0008,國立中央大學,220901,(歷)史學系,D 日,M 碩士,56,7,7,03 桃園縣,1 一般
0008,國立中央大學,220901,(歷)史學系,N 職,M 碩士,58,0,15,03 桃園縣,1 一般
0008,國立中央大學,221101,哲學系,D 日,D 博士,46,0,8,03 桃園縣,1 一般
0008,國立中央大學,221101,哲學系,D 日,M 碩士,23,7,3,03 桃園縣,1 一般
0008,國立中央大學,221101,哲學系,N 職,M 碩士,40,0,3,03 桃園縣,1 一般
0008,國立中央大學,229916,亞際文化研究學位學程,D 日,M 碩士,6,0,0,03 桃園縣,1 一般
0008,國立中央大學,310101,經濟學系,D 日,D 博士,9,0,4,03 桃園縣,1 一般
0008,國立中央大學,310101,經濟學系,D 日,M 碩士,23,0,15,03 桃園縣,1 一般
0008,國立中央大學,310101,經濟學系,D 日,B 學士,257,13,66,03 桃園縣,1 一般
0008,國立中央大學,310104,產業經濟學系,D 日,D 博士,12,0,2,03 桃園縣,1 一般
0008,國立中央大學,310104,產業經濟學系,D 日,M 碩士,54,8,24,03 桃園縣,1 一般
0008,國立中央大學,310104,產業經濟學系,N 職,M 碩士,68,0,29,03 桃園縣,1 一般
0008,國立中央大學,310510,認知(與)(神經)科學研究所,D 日,D 博士,8,0,1,03 桃園縣,1 一般
0008,國立中央大學,310510,認知(與)(神經)科學研究所,D 日,M 碩士,16,9,7,03 桃園縣,1 一般
0008,國立中央大學,311025,客家語文暨社會科學學系,D 日,D 博士,13,0,0,03 桃園縣,1 一般
0008,國立中央大學,311025,客家語文暨社會科學學系,D 日,M 碩士,79,0,20,03 桃園縣,1 一般
0008,國立中央大學,311025,客家語文暨社會科學學系,D 日,B 學士,37,12,0,03 桃園縣,1 一般
0008,國立中央大學,311025,客家語文暨社會科學學系,N 職,M 碩士,71,0,20,03 桃園縣,1 一般
0008,國立中央大學,340201,會計(與)(資訊)(科技)(系統)學系,D 日,M 碩士,29,6,13,03 桃園縣,1 一般
0008,國立中央大學,340301,企業管理學系,D 日,D 博士,119,0,11,03 桃園縣,1 一般
0008,國立中央大學,340301,企業管理學系,D 日,M 碩士,136,0,64,03 桃園縣,1 一般
0008,國立中央大學,340301,企業管理學系,D 日,B 學士,442,19,111,03 桃園縣,1 一般
0008,國立中央大學,340301,企業管理學系,N 職,M 碩士,74,0,32,03 桃園縣,1 一般
0008,國立中央大學,340501,(計量)(數量)財務金融學系,D 日,D 博士,14,0,2,03 桃園縣,1 一般
0008,國立中央大學,340501,(計量)(數量)財務金融學系,D 日,M 碩士,53,0,30,03 桃園縣,1 一般
0008,國立中央大學,340501,(計量)(數量)財務金融學系,D 日,B 學士,252,12,59,03 桃園縣,1 一般
0008,國立中央大學,340501,(計量)(數量)財務金融學系,N 職,M 碩士,56,0,22,03 桃園縣,1 一般
0008,國立中央大學,349906,工業管理(與經營資訊)學系,D 日,D 博士,13,0,0,03 桃園縣,1 一般
0008,國立中央大學,349906,工業管理(與經營資訊)學系,D 日,M 碩士,62,7,35,03 桃園縣,1 一般
0008,國立中央大學,349906,工業管理(與經營資訊)學系,N 職,M 碩士,63,0,28,03 桃園縣,1 一般
0008,國立中央大學,349919,人力資源管理(與發展)學系,D 日,D 博士,10,0,4,03 桃園縣,1 一般
0008,國立中央大學,349919,人力資源管理(與發展)學系,D 日,M 碩士,56,6,28,03 桃園縣,1 一般
0008,國立中央大學,349919,人力資源管理(與發展)學系,N 職,M 碩士,58,0,34,03 桃園縣,1 一般
0008,國立中央大學,349927,營建管理學系,D 日,D 博士,21,0,2,03 桃園縣,1 一般
0008,國立中央大學,349927,營建管理學系,D 日,M 碩士,29,7,13,03 桃園縣,1 一般
0008,國立中央大學,349927,營建管理學系,N 職,M 碩士,59,0,5,03 桃園縣,1 一般
0008,國立中央大學,349939,高階(主管)(經營)(企業)管理碩士(EMBA),N 職,M 碩士,203,0,86,03 桃園縣,1 一般
0008,國立中央大學,380103,法律與政府研究所,D 日,M 碩士,45,8,8,03 桃園縣,1 一般
0008,國立中央大學,420103,生命科學系,D 日,D 博士,47,0,1,03 桃園縣,1 一般
0008,國立中央大學,420103,生命科學系,D 日,M 碩士,63,0,24,03 桃園縣,1 一般
0008,國立中央大學,420103,生命科學系,D 日,B 學士,174,14,32,03 桃園縣,1 一般
0008,國立中央大學,420604,系統生物與生物資訊研究所,D 日,D 博士,19,0,2,03 桃園縣,1 一般
0008,國立中央大學,420604,系統生物與生物資訊研究所,D 日,M 碩士,22,7,7,03 桃園縣,1 一般
0008,國立中央大學,440101,化學系,D 日,D 博士,31,0,2,03 桃園縣,1 一般
0008,國立中央大學,440101,化學系,D 日,M 碩士,125,0,47,03 桃園縣,1 一般
0008,國立中央大學,440101,化學系,D 日,B 學士,176,16,41,03 桃園縣,1 一般
0008,國立中央大學,440201,地球科學系,D 日,D 博士,27,0,4,03 桃園縣,1 一般
0008,國立中央大學,440201,地球科學系,D 日,M 碩士,56,0,18,03 桃園縣,1 一般
0008,國立中央大學,440201,地球科學系,D 日,B 學士,224,15,50,03 桃園縣,1 一般
0008,國立中央大學,440204,應用地質研究所,D 日,D 博士,11,0,1,03 桃園縣,1 一般
0008,國立中央大學,440204,應用地質研究所,D 日,M 碩士,36,7,11,03 桃園縣,1 一般
0008,國立中央大學,440207,水文(與海洋)科學研究所,D 日,D 博士,7,0,1,03 桃園縣,1 一般
0008,國立中央大學,440207,水文(與海洋)科學研究所,D 日,M 碩士,21,7,7,03 桃園縣,1 一般
0008,國立中央大學,440213,地球系統科學研究所,D 日,D 博士,19,0,1,03 桃園縣,1 一般
0008,國立中央大學,440301,物理學系,D 日,D 博士,51,0,7,03 桃園縣,1 一般
0008,國立中央大學,440301,物理學系,D 日,M 碩士,96,0,33,03 桃園縣,1 一般
0008,國立中央大學,440301,物理學系,D 日,B 學士,222,32,55,03 桃園縣,1 一般
0008,國立中央大學,440401,大氣科學系,D 日,D 博士,13,0,4,03 桃園縣,1 一般
0008,國立中央大學,440401,大氣科學系,D 日,M 碩士,49,0,26,03 桃園縣,1 一般
0008,國立中央大學,440401,大氣科學系,D 日,B 學士,304,14,70,03 桃園縣,1 一般
0008,國立中央大學,440601,天文(物理)研究所,D 日,D 博士,18,0,1,03 桃園縣,1 一般
0008,國立中央大學,440601,天文(物理)研究所,D 日,M 碩士,20,8,3,03 桃園縣,1 一般
0008,國立中央大學,440603,太空科學研究所,D 日,D 博士,31,0,3,03 桃園縣,1 一般
0008,國立中央大學,440603,太空科學研究所,D 日,M 碩士,46,13,16,03 桃園縣,1 一般
0008,國立中央大學,449904,遙測科技學位學程,D 日,M 碩士,18,13,13,03 桃園縣,1 一般
0008,國立中央大學,449999,理學院(不分系),D 日,B 學士,83,0,21,03 桃園縣,1 一般
0008,國立中央大學,460101,數學系,D 日,D 博士,16,0,3,03 桃園縣,1 一般
0008,國立中央大學,460101,數學系,D 日,M 碩士,55,0,22,03 桃園縣,1 一般
0008,國立中央大學,460101,數學系,D 日,B 學士,304,32,67,03 桃園縣,1 一般
0008,國立中央大學,460201,統計(科學)(資訊)學系,D 日,D 博士,4,0,3,03 桃園縣,1 一般
0008,國立中央大學,460201,統計(科學)(資訊)學系,D 日,M 碩士,36,8,23,03 桃園縣,1 一般
0008,國立中央大學,480109,資訊管理(技術)學系,D 日,D 博士,36,0,8,03 桃園縣,1 一般
0008,國立中央大學,480109,資訊管理(技術)學系,D 日,M 碩士,109,0,56,03 桃園縣,1 一般
0008,國立中央大學,480109,資訊管理(技術)學系,D 日,B 學士,407,22,105,03 桃園縣,1 一般
0008,國立中央大學,480109,資訊管理(技術)學系,N 職,M 碩士,54,0,29,03 桃園縣,1 一般
0008,國立中央大學,520101,電機(與控制)工程學系,D 日,D 博士,99,0,8,03 桃園縣,1 一般
0008,國立中央大學,520101,電機(與控制)工程學系,D 日,M 碩士,272,0,112,03 桃園縣,1 一般
0008,國立中央大學,520101,電機(與控制)工程學系,D 日,B 學士,423,32,107,03 桃園縣,1 一般
0008,國立中央大學,520101,電機(與控制)工程學系,N 職,M 碩士,25,0,5,03 桃園縣,1 一般
0008,國立中央大學,520106,光電(科學與)工程學系,D 日,D 博士,47,0,13,03 桃園縣,1 一般
0008,國立中央大學,520106,光電(科學與)工程學系,D 日,M 碩士,153,0,73,03 桃園縣,1 一般
0008,國立中央大學,520106,光電(科學與)工程學系,D 日,B 學士,167,22,39,03 桃園縣,1 一般
0008,國立中央大學,520106,光電(科學與)工程學系,N 職,M 碩士,57,0,9,03 桃園縣,1 一般
0008,國立中央大學,520114,資訊工程學系,D 日,D 博士,97,0,23,03 桃園縣,1 一般
0008,國立中央大學,520114,資訊工程學系,D 日,M 碩士,247,0,115,03 桃園縣,1 一般
0008,國立中央大學,520114,資訊工程學系,D 日,B 學士,441,28,106,03 桃園縣,1 一般
0008,國立中央大學,520114,資訊工程學系,N 職,M 碩士,93,0,25,03 桃園縣,1 一般
0008,國立中央大學,520126,(光電與)通訊(工程)學系,D 日,D 博士,30,0,2,03 桃園縣,1 一般
0008,國立中央大學,520126,(光電與)通訊(工程)學系,D 日,M 碩士,114,0,41,03 桃園縣,1 一般
0008,國立中央大學,520126,(光電與)通訊(工程)學系,D 日,B 學士,216,15,46,03 桃園縣,1 一般
0008,國立中央大學,520126,(光電與)通訊(工程)學系,N 職,M 碩士,79,0,13,03 桃園縣,1 一般
0008,國立中央大學,520188,電資類產業研發專班,D 日,M 碩士,7,0,6,03 桃園縣,1 一般
0008,國立中央大學,520201,(動力)機械工程學系,D 日,D 博士,88,0,13,03 桃園縣,1 一般
0008,國立中央大學,520201,(動力)機械工程學系,D 日,M 碩士,289,0,108,03 桃園縣,1 一般
0008,國立中央大學,520201,(動力)機械工程學系,D 日,B 學士,620,36,152,03 桃園縣,1 一般
0008,國立中央大學,520201,(動力)機械工程學系,N 職,M 碩士,98,0,15,03 桃園縣,1 一般
0008,國立中央大學,520301,土木工程學系,D 日,D 博士,47,0,18,03 桃園縣,1 一般
0008,國立中央大學,520301,土木工程學系,D 日,M 碩士,213,0,101,03 桃園縣,1 一般
0008,國立中央大學,520301,土木工程學系,D 日,B 學士,430,25,97,03 桃園縣,1 一般
0008,國立中央大學,520301,土木工程學系,N 職,M 碩士,59,0,27,03 桃園縣,1 一般
0008,國立中央大學,520403,化(學)工(程)與材料工程學系,D 日,D 博士,34,0,11,03 桃園縣,1 一般
0008,國立中央大學,520403,化(學)工(程)與材料工程學系,D 日,M 碩士,136,0,57,03 桃園縣,1 一般
0008,國立中央大學,520403,化(學)工(程)與材料工程學系,D 日,B 學士,230,21,52,03 桃園縣,1 一般
0008,國立中央大學,520502,材料科學(與)(工程)學系,D 日,D 博士,19,0,0,03 桃園縣,1 一般
0008,國立中央大學,520502,材料科學(與)(工程)學系,D 日,M 碩士,44,7,17,03 桃園縣,1 一般
0008,國立中央大學,520527,應用材料科學學位學程,D 日,M 碩士,2,0,0,03 桃園縣,1 一般
0008,國立中央大學,520901,環境工程學系,D 日,D 博士,10,0,1,03 桃園縣,1 一般
0008,國立中央大學,520901,環境工程學系,D 日,M 碩士,68,8,22,03 桃園縣,1 一般
0008,國立中央大學,520901,環境工程學系,N 職,M 碩士,78,0,27,03 桃園縣,1 一般
0008,國立中央大學,520911,國際永續發展研究所,N 職,M 碩士,18,0,8,03 桃園縣,1 一般
0008,國立中央大學,521108,生物醫學工程學系,D 日,D 博士,5,0,0,03 桃園縣,1 一般
0008,國立中央大學,521108,生物醫學工程學系,D 日,M 碩士,36,7,15,03 桃園縣,1 一般
0008,國立中央大學,521309,能源(應用)(工程)系,D 日,D 博士,7,0,0,03 桃園縣,1 一般
0008,國立中央大學,521309,能源(應用)(工程)系,D 日,M 碩士,49,5,19,03 桃園縣,1 一般
0008,國立中央大學,999901,通識及共同科目,D 日,,0,16,0,03 桃園縣,1 一般
0008,國立中央大學,999903,軍訓教官,D 日,,0,6,0,03 桃園縣,1 一般
0008,國立中央大學,999905,師資培育中心,D 日,,0,4,0,03 桃園縣,1 一般
0008,國立中央大學,999999,其他(包括行政助教),D 日,,0,21,0,03 桃園縣,1 一般
0009,國立中山大學,140101,教育學系,D 日,D 博士,53,0,4,50 高雄市,1 一般
0009,國立中山大學,140101,教育學系,D 日,M 碩士,40,7,10,50 高雄市,1 一般
0009,國立中山大學,140101,教育學系,N 職,M 碩士,49,0,19,50 高雄市,1 一般
0009,國立中山大學,210401,音樂學系,D 日,M 碩士,50,0,13,50 高雄市,1 一般
0009,國立中山大學,210401,音樂學系,D 日,B 學士,161,14,34,50 高雄市,1 一般
0009,國立中山大學,210506,劇場藝術(創作)學系,D 日,M 碩士,48,0,11,50 高雄市,1 一般
0009,國立中山大學,210506,劇場藝術(創作)學系,D 日,B 學士,175,9,32,50 高雄市,1 一般
0009,國立中山大學,220201,(中)國(語)文學系,D 日,D 博士,42,0,5,50 高雄市,1 一般
0009,國立中山大學,220201,(中)國(語)文學系,D 日,M 碩士,55,0,13,50 高雄市,1 一般
0009,國立中山大學,220201,(中)國(語)文學系,D 日,B 學士,210,17,47,50 高雄市,1 一般
0009,國立中山大學,220201,(中)國(語)文學系,N 職,M 碩士,0,0,1,50 高雄市,1 一般
0009,國立中山大學,220201,(中)國(語)文學系,S 暑,M 碩士,26,0,8,50 高雄市,1 一般
0009,國立中山大學,220301,外國語文學系,D 日,D 博士,12,0,2,50 高雄市,1 一般
0009,國立中山大學,220301,外國語文學系,D 日,M 碩士,73,0,7,50 高雄市,1 一般
0009,國立中山大學,220301,外國語文學系,D 日,B 學士,212,20,47,50 高雄市,1 一般
0009,國立中山大學,221101,哲學系,D 日,M 碩士,25,5,4,50 高雄市,1 一般
0009,國立中山大學,310101,經濟學系,D 日,M 碩士,59,8,23,50 高雄市,1 一般
0009,國立中山大學,310101,經濟學系,N 職,M 碩士,47,0,12,50 高雄市,1 一般
0009,國立中山大學,310109,政治經濟學系,D 日,B 學士,201,8,57,50 高雄市,1 一般
0009,國立中山大學,310201,政治學系,D 日,D 博士,23,0,2,50 高雄市,1 一般
0009,國立中山大學,310201,政治學系,D 日,M 碩士,61,9,15,50 高雄市,1 一般
0009,國立中山大學,310201,政治學系,N 職,M 碩士,40,0,9,50 高雄市,1 一般
0009,國立中山大學,310301,社會學系,D 日,M 碩士,38,0,2,50 高雄市,1 一般
0009,國立中山大學,310301,社會學系,D 日,B 學士,155,10,0,50 高雄市,1 一般
0009,國立中山大學,310729,中國與亞太區域研究所,D 日,D 博士,92,0,10,50 高雄市,1 一般
0009,國立中山大學,310729,中國與亞太區域研究所,D 日,M 碩士,71,11,24,50 高雄市,1 一般
0009,國立中山大學,310808,公共事務(管理)學系,D 日,D 博士,25,0,3,50 高雄市,1 一般
0009,國立中山大學,310808,公共事務(管理)學系,D 日,M 碩士,40,7,17,50 高雄市,1 一般
0009,國立中山大學,310808,公共事務(管理)學系,N 職,M 碩士,49,0,12,50 高雄市,1 一般
0009,國立中山大學,310816,高階公共政策碩士,N 職,M 碩士,34,0,14,50 高雄市,1 一般
0009,國立中山大學,310911,亞太事務學位學程,D 日,M 碩士,12,1,0,50 高雄市,1 一般
0009,國立中山大學,340301,企業管理學系,D 日,D 博士,77,0,9,50 高雄市,1 一般
0009,國立中山大學,340301,企業管理學系,D 日,M 碩士,276,0,103,50 高雄市,1 一般
0009,國立中山大學,340301,企業管理學系,D 日,B 學士,377,26,87,50 高雄市,1 一般
0009,國立中山大學,340310,國際(經營)(專業)管理學位學程(含IMBA),D 日,M 碩士,88,1,30,50 高雄市,1 一般
0009,國立中山大學,340504,(應用)財務(金融)管理學系,D 日,D 博士,26,0,5,50 高雄市,1 一般
0009,國立中山大學,340504,(應用)財務(金融)管理學系,D 日,M 碩士,77,0,43,50 高雄市,1 一般
0009,國立中山大學,340504,(應用)財務(金融)管理學系,D 日,B 學士,198,15,46,50 高雄市,1 一般
