學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,學生數,教師數,上學年度畢業生數,縣市名稱,體系別
0001,國立政治大學,02311009,英國語文學系,D 日,B 學士,272,23,71,30 臺北市,1 一般
0001,國立政治大學,02311011,日本語文學系,D 日,M 碩士,22,0,5,30 臺北市,1 一般
0001,國立政治大學,02311011,日本語文學系,D 日,B 學士,187,9,38,30 臺北市,1 一般
0001,國立政治大學,02311012,阿拉伯語文學系,D 日,B 學士,164,6,36,30 臺北市,1 一般
0001,國立政治大學,02311014,韓國語文學系,D 日,M 碩士,23,0,4,30 臺北市,1 一般
0001,國立政治大學,02311014,韓國語文學系,D 日,B 學士,144,8,28,30 臺北市,1 一般
0001,國立政治大學,02311015,土耳其語文學系,D 日,B 學士,115,7,25,30 臺北市,1 一般
0001,國立政治大學,02311016,歐洲語文學系,D 日,B 學士,274,12,49,30 臺北市,1 一般
0001,國立政治大學,02311017,斯拉夫語文學系,D 日,M 碩士,13,0,6,30 臺北市,1 一般
0001,國立政治大學,02311017,斯拉夫語文學系,D 日,B 學士,213,20,37,30 臺北市,1 一般
0001,國立政治大學,02311087,東南亞語言與文化學士學位學程,D 日,B 學士,125,8,16,30 臺北市,1 一般
0001,國立政治大學,02321007,台灣文學研究所,D 日,D 博士,9,0,2,30 臺北市,1 一般
0001,國立政治大學,02321007,台灣文學研究所,D 日,M 碩士,41,6,7,30 臺北市,1 一般
0001,國立政治大學,02322008,中國文學系,D 日,D 博士,52,0,7,30 臺北市,1 一般
0001,國立政治大學,02322008,中國文學系,D 日,M 碩士,99,0,16,30 臺北市,1 一般
0001,國立政治大學,02322008,中國文學系國文教學碩士在職專班,N 職,M 碩士,75,1,11,30 臺北市,1 一般
0001,國立政治大學,02322008,中國文學系,D 日,B 學士,336,30,77,30 臺北市,1 一般
0001,國立政治大學,02323002,華語文教學博士學位學程,D 日,D 博士,14,0,3,30 臺北市,1 一般
0001,國立政治大學,02323002,華語文教學碩士學位學程,D 日,M 碩士,50,3,12,30 臺北市,1 一般
0001,國立政治大學,02399018,語言學研究所,D 日,D 博士,9,0,1,30 臺北市,1 一般
0001,國立政治大學,02399018,語言學研究所,D 日,M 碩士,34,6,5,30 臺北市,1 一般
0001,國立政治大學,02399Y16,外國語文學院,D 日,,0,1,0,30 臺北市,1 一般
0001,國立政治大學,03111024,經濟學系,D 日,D 博士,10,0,1,30 臺北市,1 一般
0001,國立政治大學,03111024,經濟學系,D 日,M 碩士,95,0,45,30 臺北市,1 一般
0001,國立政治大學,03111024,經濟學系,D 日,B 學士,415,20,96,30 臺北市,1 一般
0001,國立政治大學,03111025,應用經濟與社會發展英語碩士學位學程,D 日,M 碩士,37,1,5,30 臺北市,1 一般
0001,國立政治大學,03121026,政治學系,D 日,D 博士,23,0,4,30 臺北市,1 一般
0001,國立政治大學,03121026,政治學系,D 日,M 碩士,72,0,13,30 臺北市,1 一般
0001,國立政治大學,03121026,政治學系,D 日,B 學士,215,17,58,30 臺北市,1 一般
0001,國立政治大學,03121029,國際事務學院國家安全與大陸研究碩士在職專班,N 職,M 碩士,72,0,12,30 臺北市,1 一般
0001,國立政治大學,03122045,外交學系,D 日,D 博士,8,0,1,30 臺北市,1 一般
0001,國立政治大學,03122045,外交學系,D 日,M 碩士,77,0,21,30 臺北市,1 一般
0001,國立政治大學,03122045,外交學系戰略與國際事務碩士在職專班,N 職,M 碩士,75,0,11,30 臺北市,1 一般
0001,國立政治大學,03122045,外交學系,D 日,B 學士,278,7,52,30 臺北市,1 一般
0001,國立政治大學,03122046,國際研究英語碩士學位學程,D 日,M 碩士,55,0,18,30 臺北市,1 一般
0001,國立政治大學,03122Y18,國際事務學院,D 日,,0,18,0,30 臺北市,1 一般
0001,國立政治大學,03131032,心理學系,D 日,D 博士,9,0,3,30 臺北市,1 一般
0001,國立政治大學,03131032,心理學系,D 日,M 碩士,89,0,17,30 臺北市,1 一般
0001,國立政治大學,03131032,心理學系,D 日,B 學士,212,19,52,30 臺北市,1 一般
0001,國立政治大學,03131033,輔導與諮商碩士學位學程,D 日,M 碩士,47,0,8,30 臺北市,1 一般
0001,國立政治大學,03141030,社會學系,D 日,D 博士,12,0,1,30 臺北市,1 一般
0001,國立政治大學,03141030,社會學系,D 日,M 碩士,59,0,13,30 臺北市,1 一般
0001,國立政治大學,03141030,社會學系,D 日,B 學士,215,15,39,30 臺北市,1 一般
0001,國立政治大學,03143023,中東與中亞研究碩士學位學程,D 日,M 碩士,15,0,3,30 臺北市,1 一般
0001,國立政治大學,03143028,東亞研究所,D 日,D 博士,33,0,1,30 臺北市,1 一般
0001,國立政治大學,03143028,東亞研究所,D 日,M 碩士,77,1,20,30 臺北市,1 一般
0001,國立政治大學,03143036,日本研究博士學位學程,D 日,D 博士,9,0,0,30 臺北市,1 一般
0001,國立政治大學,03143036,日本研究碩士學位學程,D 日,M 碩士,40,0,10,30 臺北市,1 一般
0001,國立政治大學,03143038,俄羅斯研究所,D 日,M 碩士,31,3,9,30 臺北市,1 一般
0001,國立政治大學,03143040,亞太研究英語博士學位學程,D 日,D 博士,70,0,5,30 臺北市,1 一般
0001,國立政治大學,03143040,亞太研究英語碩士學位學程,D 日,M 碩士,80,2,14,30 臺北市,1 一般
0001,國立政治大學,03143043,地政學系,D 日,D 博士,11,0,4,30 臺北市,1 一般
0001,國立政治大學,03143043,地政學系,D 日,M 碩士,66,0,35,30 臺北市,1 一般
0001,國立政治大學,03143043,地政學系,N 職,M 碩士,100,0,20,30 臺北市,1 一般
0001,國立政治大學,03143043,地政學系,D 日,B 學士,490,22,82,30 臺北市,1 一般
0001,國立政治大學,03143090,土地政策與環境規劃碩士原住民專班,D 日,M 碩士,40,1,0,30 臺北市,1 一般
0001,國立政治大學,03191047,國家發展研究所,D 日,D 博士,35,0,2,30 臺北市,1 一般
0001,國立政治大學,03191047,國家發展研究所,D 日,M 碩士,76,8,12,30 臺北市,1 一般
0001,國立政治大學,03199048,勞工研究所,D 日,M 碩士,66,5,22,30 臺北市,1 一般
0001,國立政治大學,03211049,傳播學院傳播碩士學位學程,D 日,M 碩士,239,0,59,30 臺北市,1 一般
0001,國立政治大學,03211050,國際傳播英語碩士學位學程,D 日,M 碩士,66,0,19,30 臺北市,1 一般
0001,國立政治大學,03211056,傳播學院博士班,D 日,D 博士,41,0,4,30 臺北市,1 一般
0001,國立政治大學,03211056,傳播學院碩士在職專班,N 職,M 碩士,94,0,22,30 臺北市,1 一般
0001,國立政治大學,03211056,傳播學院大一大二不分系,D 日,B 學士,391,0,0,30 臺北市,1 一般
0001,國立政治大學,03213052,廣播電視學系,D 日,B 學士,218,5,66,30 臺北市,1 一般
0001,國立政治大學,03214051,新聞學系,D 日,D 博士,1,0,1,30 臺北市,1 一般
0001,國立政治大學,03214051,新聞學系,D 日,B 學士,99,9,50,30 臺北市,1 一般
0001,國立政治大學,03214093,全球傳播與創新科技碩士學位學程,D 日,M 碩士,43,0,0,30 臺北市,1 一般
0001,國立政治大學,03222054,圖書資訊與檔案學研究所,D 日,D 博士,14,0,2,30 臺北市,1 一般
0001,國立政治大學,03222054,圖書資訊與檔案學研究所,D 日,M 碩士,58,5,21,30 臺北市,1 一般
0001,國立政治大學,03222054,圖書資訊與檔案學研究所圖書資訊學數位碩士在職專班,N 職,M 碩士,67,1,16,30 臺北市,1 一般
0001,國立政治大學,03299Y22,傳播學院,D 日,,0,27,0,30 臺北市,1 一般
0001,國立政治大學,04111059,會計學系,D 日,D 博士,9,0,4,30 臺北市,1 一般
0001,國立政治大學,04111059,會計學系,D 日,M 碩士,136,0,55,30 臺北市,1 一般
0001,國立政治大學,04111059,會計學系,D 日,B 學士,392,17,113,30 臺北市,1 一般
0001,國立政治大學,04121065,財務管理學系,D 日,D 博士,8,0,2,30 臺北市,1 一般
0001,國立政治大學,04121065,財務管理學系,D 日,M 碩士,81,0,35,30 臺北市,1 一般
0001,國立政治大學,04121065,財務管理學系,D 日,B 學士,208,12,46,30 臺北市,1 一般
0001,國立政治大學,04121068,金融學系,D 日,D 博士,27,0,3,30 臺北市,1 一般
0001,國立政治大學,04121068,金融學系,D 日,M 碩士,75,0,36,30 臺北市,1 一般
0001,國立政治大學,04121068,金融學系,D 日,B 學士,255,9,68,30 臺北市,1 一般
0001,國立政治大學,04122070,財政學系,D 日,D 博士,7,0,3,30 臺北市,1 一般
0001,國立政治大學,04122070,財政學系,D 日,M 碩士,74,0,26,30 臺北市,1 一般
0001,國立政治大學,04122070,財政學系,D 日,B 學士,376,20,101,30 臺北市,1 一般
0001,國立政治大學,04123069,風險管理與保險學系,D 日,D 博士,16,0,3,30 臺北市,1 一般
0001,國立政治大學,04123069,風險管理與保險學系,D 日,M 碩士,78,0,26,30 臺北市,1 一般
0001,國立政治大學,04123069,風險管理與保險學系,D 日,B 學士,231,13,43,30 臺北市,1 一般
0001,國立政治大學,04131060,企業管理學系,D 日,D 博士,55,0,5,30 臺北市,1 一般
0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),D 日,M 碩士,246,0,95,30 臺北市,1 一般
0001,國立政治大學,04131060,企業管理學系,D 日,B 學士,451,23,96,30 臺北市,1 一般
0001,國立政治大學,04131062,經營管理碩士學程,N 職,M 碩士,569,0,181,30 臺北市,1 一般
0001,國立政治大學,04131064,國際經營管理英語碩士學位學程,D 日,M 碩士,131,0,48,30 臺北市,1 一般
0001,國立政治大學,04131091,創新國際學院學士班,D 日,B 學士,115,8,0,30 臺北市,1 一般
0001,國立政治大學,04134041,公共行政學系,D 日,D 博士,16,0,1,30 臺北市,1 一般
0001,國立政治大學,04134041,公共行政學系,D 日,M 碩士,99,0,26,30 臺北市,1 一般
0001,國立政治大學,04134041,公共行政學系,D 日,B 學士,190,16,38,30 臺北市,1 一般
0001,國立政治大學,04134042,行政管理碩士學程,N 職,M 碩士,341,0,101,30 臺北市,1 一般
0001,國立政治大學,04141067,國際經營與貿易學系,D 日,D 博士,9,0,0,30 臺北市,1 一般
0001,國立政治大學,04141067,國際經營與貿易學系,D 日,M 碩士,121,0,44,30 臺北市,1 一般
0001,國立政治大學,04141067,國際經營與貿易學系,D 日,B 學士,397,23,90,30 臺北市,1 一般
0001,國立政治大學,04143055,廣告學系,D 日,B 學士,251,6,109,30 臺北市,1 一般
0001,國立政治大學,04199072,科技管理與智慧財產研究所,D 日,D 博士,25,0,5,30 臺北市,1 一般
0001,國立政治大學,04199072,科技管理與智慧財產研究所,D 日,M 碩士,165,10,47,30 臺北市,1 一般
0001,國立政治大學,04199Y27,商學院,D 日,,0,6,0,30 臺北市,1 一般
0001,國立政治大學,04211073,法律學系,D 日,B 學士,741,23,179,30 臺北市,1 一般
0001,國立政治大學,04211074,法律科際整合研究所,D 日,M 碩士,92,4,13,30 臺北市,1 一般
0001,國立政治大學,04211075,法學院碩士在職專班,N 職,M 碩士,272,0,36,30 臺北市,1 一般
0001,國立政治大學,04212073,法律學系,D 日,D 博士,40,0,1,30 臺北市,1 一般
0001,國立政治大學,04212073,法律學系,D 日,M 碩士,245,0,58,30 臺北市,1 一般
0001,國立政治大學,04299Y34,法學院,D 日,,0,14,0,30 臺北市,1 一般
0001,國立政治大學,05199083,神經科學研究所,D 日,M 碩士,4,4,3,30 臺北市,1 一般
0001,國立政治大學,05331077,應用物理研究所,D 日,M 碩士,19,5,4,30 臺北市,1 一般
0001,國立政治大學,05331089,電子物理學士學位學程,D 日,,0,1,0,30 臺北市,1 一般
0001,國立政治大學,05411078,應用數學系,D 日,D 博士,8,0,1,30 臺北市,1 一般
0001,國立政治大學,05411078,應用數學系,D 日,M 碩士,54,0,18,30 臺北市,1 一般
0001,國立政治大學,05411078,應用數學系,D 日,B 學士,183,11,30,30 臺北市,1 一般
0001,國立政治大學,05421079,統計學系,D 日,D 博士,6,0,2,30 臺北市,1 一般
0001,國立政治大學,05421079,統計學系,D 日,M 碩士,66,0,28,30 臺北市,1 一般
0001,國立政治大學,05421079,統計學系,D 日,B 學士,234,16,51,30 臺北市,1 一般
0001,國立政治大學,06131080,資訊管理學系,D 日,D 博士,49,0,5,30 臺北市,1 一般
0001,國立政治大學,06131080,資訊管理學系,D 日,M 碩士,110,0,45,30 臺北市,1 一般
0001,國立政治大學,06131080,資訊管理學系,D 日,B 學士,348,16,84,30 臺北市,1 一般
0001,國立政治大學,06131081,資訊科學系,D 日,D 博士,12,0,0,30 臺北市,1 一般
0001,國立政治大學,06131081,資訊科學系,D 日,M 碩士,167,0,37,30 臺北市,1 一般
0001,國立政治大學,06131081,資訊科學系,N 職,M 碩士,97,0,11,30 臺北市,1 一般
0001,國立政治大學,06131081,資訊科學系,D 日,B 學士,236,19,49,30 臺北市,1 一般
0001,國立政治大學,06131082,社群網路與人智計算國際研究生博士學位學程,D 日,D 博士,15,0,1,30 臺北市,1 一般
0001,國立政治大學,06134057,數位內容碩士學位學程,D 日,M 碩士,54,0,18,30 臺北市,1 一般
0001,國立政治大學,09231084,社會工作研究所,D 日,D 博士,15,0,1,30 臺北市,1 一般
0001,國立政治大學,09231084,社會工作研究所,D 日,M 碩士,60,6,17,30 臺北市,1 一般
0001,國立政治大學,99999Z02,計算機中心,D 日,,0,1,0,30 臺北市,1 一般
0001,國立政治大學,99999Z03,軍訓教官,D 日,,0,1,0,30 臺北市,1 一般
0001,國立政治大學,99999Z05,師資培育中心,D 日,,0,4,0,30 臺北市,1 一般
0001,國立政治大學,99999Z07,體育室,D 日,,0,17,0,30 臺北市,1 一般
0001,國立政治大學,99999Z08,語言中心,D 日,,0,19,0,30 臺北市,1 一般
0001,國立政治大學,99999Z99,其他(包括行政助教),D 日,,0,3,0,30 臺北市,1 一般
0002,國立清華大學,01111084,教育與學習科技學系,D 日,D 博士,63,0,12,18 新竹市,1 一般
0002,國立清華大學,01111084,教育與學習科技學系,D 日,M 碩士,116,0,45,18 新竹市,1 一般
0002,國立清華大學,01111084,教育與學習科技學系教育行政碩士在職專班,N 職,M 碩士,194,0,47,18 新竹市,1 一般
0002,國立清華大學,01111084,教育與學習科技學系,D 日,B 學士,184,18,38,18 新竹市,1 一般
0002,國立清華大學,01111112,竹師教育學院學士班,D 日,B 學士,135,2,14,18 新竹市,1 一般
0002,國立清華大學,01112083,人力資源與數位學習科技研究所,D 日,M 碩士,0,0,1,18 新竹市,1 一般
0002,國立清華大學,01113095,特殊教育學系,D 日,M 碩士,59,0,11,18 新竹市,1 一般
0002,國立清華大學,01113095,特殊教育學系,D 日,B 學士,158,12,36,18 新竹市,1 一般
0002,國立清華大學,01113110,學前特殊教育碩士在職學位學程,N 職,M 碩士,10,0,9,18 新竹市,1 一般
0002,國立清華大學,01115124,華德福教育碩士在職學位學程,N 職,M 碩士,24,0,6,18 新竹市,1 一般
0002,國立清華大學,01121091,幼兒教育學系,D 日,M 碩士,68,0,10,18 新竹市,1 一般
0002,國立清華大學,01121091,幼兒教育學系,N 職,M 碩士,65,0,10,18 新竹市,1 一般
0002,國立清華大學,01121091,幼兒教育學系,D 日,B 學士,162,11,43,18 新竹市,1 一般
0002,國立清華大學,01131085,數理教育研究所,D 日,M 碩士,76,7,9,18 新竹市,1 一般
0002,國立清華大學,01131085,數理教育研究所,N 職,M 碩士,80,0,9,18 新竹市,1 一般
0002,國立清華大學,01131105,英語教學系,D 日,M 碩士,36,0,6,18 新竹市,1 一般
0002,國立清華大學,01131105,英語教學系,D 日,B 學士,174,8,21,18 新竹市,1 一般
0002,國立清華大學,01141098,藝術與設計學系美勞教師碩士在職專班,N 職,M 碩士,53,0,8,18 新竹市,1 一般
0002,國立清華大學,01141127,運動科學系,D 日,M 碩士,48,0,13,18 新竹市,1 一般
0002,國立清華大學,01141127,運動科學系,N 職,M 碩士,47,0,14,18 新竹市,1 一般
0002,國立清華大學,01141127,運動科學系,D 日,B 學士,198,13,34,18 新竹市,1 一般
0002,國立清華大學,01199130,竹師教育學院跨領域STEAM教育碩士在職專班,N 職,M 碩士,29,0,0,18 新竹市,1 一般
0002,國立清華大學,01199Y02,竹師教育學院,D 日,,0,6,0,18 新竹市,1 一般
0002,國立清華大學,02111136,科技藝術研究所,D 日,M 碩士,6,5,0,18 新竹市,1 一般
0002,國立清華大學,02131098,藝術與設計學系,D 日,M 碩士,85,0,18,18 新竹市,1 一般
0002,國立清華大學,02131098,藝術與設計學系,D 日,B 學士,317,13,73,18 新竹市,1 一般
0002,國立清華大學,02151096,音樂學系,D 日,M 碩士,68,0,15,18 新竹市,1 一般
0002,國立清華大學,02151096,音樂學系音樂碩士在職專班,N 職,M 碩士,1,0,2,18 新竹市,1 一般
0002,國立清華大學,02151096,音樂學系,D 日,B 學士,150,15,30,18 新竹市,1 一般
0002,國立清華大學,02191113,藝術學院學士班,D 日,B 學士,145,0,10,18 新竹市,1 一般
0002,國立清華大學,02221006,歷史研究所,D 日,D 博士,17,0,0,18 新竹市,1 一般
0002,國立清華大學,02221006,歷史研究所,D 日,M 碩士,36,8,7,18 新竹市,1 一般
0002,國立清華大學,02222007,人類學研究所,D 日,D 博士,6,0,1,18 新竹市,1 一般
0002,國立清華大學,02222007,人類學研究所,D 日,M 碩士,45,11,7,18 新竹市,1 一般
0002,國立清華大學,02231008,哲學研究所,D 日,D 博士,1,0,0,18 新竹市,1 一般
0002,國立清華大學,02231008,哲學研究所,D 日,M 碩士,33,6,4,18 新竹市,1 一般
0002,國立清華大學,02299009,亞際文化研究國際碩士學位學程(台灣聯合大學系統),D 日,M 碩士,9,0,0,18 新竹市,1 一般
0002,國立清華大學,02299010,人文社會學院學士班,D 日,B 學士,359,8,74,18 新竹市,1 一般
0002,國立清華大學,02311002,外國語文學系,D 日,M 碩士,31,0,4,18 新竹市,1 一般
0002,國立清華大學,02311002,外國語文學系,D 日,B 學士,188,16,49,18 新竹市,1 一般
0002,國立清華大學,02321001,台灣文學研究所,D 日,D 博士,19,0,4,18 新竹市,1 一般
0002,國立清華大學,02321001,台灣文學研究所,D 日,M 碩士,46,8,4,18 新竹市,1 一般
0002,國立清華大學,02321101,臺灣語言研究與教學研究所,D 日,D 博士,22,0,2,18 新竹市,1 一般
0002,國立清華大學,02321101,臺灣語言研究與教學研究所,D 日,M 碩士,53,8,7,18 新竹市,1 一般
0002,國立清華大學,02322003,中國文學系,D 日,D 博士,58,0,5,18 新竹市,1 一般
0002,國立清華大學,02322003,中國文學系,D 日,M 碩士,94,0,8,18 新竹市,1 一般
0002,國立清華大學,02322003,中國文學系,D 日,B 學士,211,19,44,18 新竹市,1 一般
0002,國立清華大學,02322109,中國語文學系中文組,D 日,M 碩士,10,0,1,18 新竹市,1 一般
0002,國立清華大學,02322109,中國語文學系語文碩士在職專班,N 職,M 碩士,12,0,3,18 新竹市,1 一般
0002,國立清華大學,02322109,中國語文學系,D 日,B 學士,1,0,0,18 新竹市,1 一般
0002,國立清華大學,02323114,華文文學研究所,D 日,M 碩士,49,7,3,18 新竹市,1 一般
0002,國立清華大學,02399005,語言學研究所,D 日,D 博士,17,0,0,18 新竹市,1 一般
0002,國立清華大學,02399005,語言學研究所,D 日,M 碩士,38,10,8,18 新竹市,1 一般
0002,國立清華大學,03111011,經濟學系,D 日,D 博士,11,0,2,18 新竹市,1 一般
0002,國立清華大學,03111011,經濟學系,D 日,M 碩士,55,0,22,18 新竹市,1 一般
0002,國立清華大學,03111011,經濟學系,D 日,B 學士,489,23,99,18 新竹市,1 一般
0002,國立清華大學,03121139,台北政經學院政治經濟碩士班,D 日,M 碩士,14,0,0,18 新竹市,1 一般
0002,國立清華大學,03131077,教育心理與諮商學系,D 日,D 博士,21,0,0,18 新竹市,1 一般
0002,國立清華大學,03131077,教育心理與諮商學系,D 日,M 碩士,152,0,33,18 新竹市,1 一般
0002,國立清華大學,03131077,教育心理與諮商學系教育心理與諮商碩士在職專班,N 職,M 碩士,138,0,17,18 新竹市,1 一般
0002,國立清華大學,03131077,教育心理與諮商學系,D 日,B 學士,186,18,47,18 新竹市,1 一般
0002,國立清華大學,03141012,社會學研究所,D 日,D 博士,15,0,2,18 新竹市,1 一般
0002,國立清華大學,03141012,社會學研究所,D 日,M 碩士,92,10,12,18 新竹市,1 一般
0002,國立清華大學,03143013,台灣研究教師在職進修碩士學位班,N 職,M 碩士,74,0,11,18 新竹市,1 一般
0002,國立清華大學,03199015,學習科學研究所,D 日,M 碩士,2,0,0,18 新竹市,1 一般
0002,國立清華大學,03199111,學習科學與科技研究所,D 日,M 碩士,81,14,14,18 新竹市,1 一般
0002,國立清華大學,04121019,科技管理學院財務金融碩士在職專班,N 職,M 碩士,50,0,28,18 新竹市,1 一般
0002,國立清華大學,04121020,計量財務金融學系,D 日,D 博士,6,0,0,18 新竹市,1 一般
0002,國立清華大學,04121020,計量財務金融學系,D 日,M 碩士,46,0,19,18 新竹市,1 一般
0002,國立清華大學,04121020,計量財務金融學系,D 日,B 學士,250,16,62,18 新竹市,1 一般
0002,國立清華大學,04131016,經營管理碩士在職專班,N 職,M 碩士,128,0,68,18 新竹市,1 一般
0002,國立清華大學,04131018,國際專業管理碩士班,D 日,M 碩士,70,0,32,18 新竹市,1 一般
0002,國立清華大學,04134014,科技管理學院公共政策與管理碩士在職專班,N 職,M 碩士,48,0,26,18 新竹市,1 一般
0002,國立清華大學,04199017,科技管理研究所,D 日,D 博士,24,0,5,18 新竹市,1 一般
0002,國立清華大學,04199017,科技管理研究所,D 日,M 碩士,63,12,29,18 新竹市,1 一般
0002,國立清華大學,04199021,高階經營管理碩士在職專班,N 職,M 碩士,186,0,39,18 新竹市,1 一般
0002,國立清華大學,04199022,服務科學研究所,D 日,D 博士,17,0,1,18 新竹市,1 一般
0002,國立清華大學,04199022,服務科學研究所,D 日,M 碩士,56,11,20,18 新竹市,1 一般
0002,國立清華大學,04199023,科技管理學院學士班,D 日,B 學士,321,0,85,18 新竹市,1 一般
0002,國立清華大學,04199131,科技管理學院健康政策與經營管理碩士在職專班,N 職,M 碩士,29,0,0,18 新竹市,1 一般
0002,國立清華大學,04211B01,學士後法律學士學位學程,D 日,X 4+X,1,0,1,18 新竹市,1 一般
0002,國立清華大學,04212024,科技法律研究所,D 日,D 博士,18,0,1,18 新竹市,1 一般
0002,國立清華大學,04212024,科技法律研究所,D 日,M 碩士,104,15,20,18 新竹市,1 一般
0002,國立清華大學,05111106,應用科學系,D 日,B 學士,2,0,3,18 新竹市,1 一般
0002,國立清華大學,05121025,生命科學系,D 日,B 學士,208,4,31,18 新竹市,1 一般
0002,國立清華大學,05121026,生物科技研究所,D 日,D 博士,39,0,3,18 新竹市,1 一般
0002,國立清華大學,05121026,生物科技研究所,D 日,M 碩士,53,10,31,18 新竹市,1 一般
0002,國立清華大學,05121028,分子與細胞生物研究所,D 日,D 博士,31,0,1,18 新竹市,1 一般
0002,國立清華大學,05121028,分子與細胞生物研究所,D 日,M 碩士,47,8,11,18 新竹市,1 一般
0002,國立清華大學,05121029,生技產業博士學位學程,D 日,D 博士,7,0,1,18 新竹市,1 一般
0002,國立清華大學,05121030,生物資訊與結構生物研究所,D 日,D 博士,36,0,3,18 新竹市,1 一般
0002,國立清華大學,05121030,生物資訊與結構生物研究所,D 日,M 碩士,62,10,17,18 新竹市,1 一般
0002,國立清華大學,05121072,分子醫學研究所,D 日,D 博士,23,0,1,18 新竹市,1 一般
0002,國立清華大學,05121072,分子醫學研究所,D 日,M 碩士,44,8,13,18 新竹市,1 一般
0002,國立清華大學,05199032,生命科學院學士班,D 日,B 學士,138,1,28,18 新竹市,1 一般
0002,國立清華大學,05199033,系統神經科學研究所,D 日,D 博士,10,0,0,18 新竹市,1 一般
0002,國立清華大學,05199033,系統神經科學研究所,D 日,M 碩士,28,6,10,18 新竹市,1 一般
0002,國立清華大學,05211041,環境科技博士學位學程(台灣聯合大學系統),D 日,D 博士,10,0,0,18 新竹市,1 一般
0002,國立清華大學,05211102,環境與文化資源學系,D 日,M 碩士,62,11,10,18 新竹市,1 一般
0002,國立清華大學,05211102,環境與文化資源學系社會學習領域教師碩士在職專班,N 職,M 碩士,51,0,1,18 新竹市,1 一般
0002,國立清華大學,05211102,環境與文化資源學系,D 日,B 學士,7,0,20,18 新竹市,1 一般
0002,國立清華大學,05211121,分析與環境科學研究所,D 日,M 碩士,33,7,16,18 新竹市,1 一般
0002,國立清華大學,05311037,化學系,D 日,D 博士,87,0,14,18 新竹市,1 一般
0002,國立清華大學,05311037,化學系,D 日,M 碩士,207,0,65,18 新竹市,1 一般
0002,國立清華大學,05311037,化學系,D 日,B 學士,265,26,49,18 新竹市,1 一般
0002,國立清華大學,05331038,物理學系,D 日,D 博士,81,0,9,18 新竹市,1 一般
0002,國立清華大學,05331038,物理學系,D 日,M 碩士,199,0,56,18 新竹市,1 一般
0002,國立清華大學,05331038,物理學系,D 日,B 學士,294,35,69,18 新竹市,1 一般
0002,國立清華大學,05331137,量子科技暨尖端材料博士學位學程,D 日,D 博士,1,0,0,18 新竹市,1 一般
0002,國立清華大學,05332039,天文研究所,D 日,D 博士,19,0,1,18 新竹市,1 一般
0002,國立清華大學,05332039,天文研究所,D 日,M 碩士,19,10,5,18 新竹市,1 一般
0002,國立清華大學,05399040,先進光源科技博士學位學程,D 日,D 博士,1,0,1,18 新竹市,1 一般
0002,國立清華大學,05399040,先進光源科技碩士學位學程,D 日,M 碩士,8,0,2,18 新竹市,1 一般
0002,國立清華大學,05399042,理學院學士班,D 日,B 學士,158,0,17,18 新竹市,1 一般
