學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,學生數,教師數,上學年度畢業生數,縣市名稱,體系別
0001,國立政治大學,01111001,教育學系,D 日,D 博士,113,-,16,30 臺北市,1 一般
0001,國立政治大學,01111001,教育學系,D 日,M 碩士,28,-,22,30 臺北市,1 一般
0001,國立政治大學,01111001,教育學系,D 日,B 學士,225,9,54,30 臺北市,1 一般
0001,國立政治大學,01114005,教育行政與政策研究所,D 日,M 碩士,45,5,16,30 臺北市,1 一般
0001,國立政治大學,01114006,學校行政碩士在職專班,N 職,M 碩士,80,-,19,30 臺北市,1 一般
0001,國立政治大學,01121004,幼兒教育研究所,D 日,M 碩士,39,5,7,30 臺北市,1 一般
0001,國立政治大學,01199Y03,教育學院,D 日,,-,3,-,30 臺北市,1 一般
0001,國立政治大學,02211019,宗教研究所,D 日,D 博士,27,-,5,30 臺北市,1 一般
0001,國立政治大學,02211019,宗教研究所,D 日,M 碩士,31,5,4,30 臺北市,1 一般
0001,國立政治大學,02221020,歷史學系,D 日,D 博士,26,-,2,30 臺北市,1 一般
0001,國立政治大學,02221020,歷史學系,D 日,M 碩士,64,-,11,30 臺北市,1 一般
0001,國立政治大學,02221020,歷史學系,D 日,B 學士,160,18,29,30 臺北市,1 一般
0001,國立政治大學,02221021,台灣史研究所,D 日,D 博士,19,-,2,30 臺北市,1 一般
0001,國立政治大學,02221021,台灣史研究所,D 日,M 碩士,55,7,16,30 臺北市,1 一般
0001,國立政治大學,02222031,民族學系,D 日,D 博士,15,-,1,30 臺北市,1 一般
0001,國立政治大學,02222031,民族學系,D 日,M 碩士,25,-,6,30 臺北市,1 一般
0001,國立政治大學,02222031,民族學系,D 日,B 學士,178,9,32,30 臺北市,1 一般
0001,國立政治大學,02231022,哲學系,D 日,D 博士,21,-,5,30 臺北市,1 一般
0001,國立政治大學,02231022,哲學系,D 日,M 碩士,44,-,11,30 臺北市,1 一般
0001,國立政治大學,02231022,哲學系,D 日,B 學士,179,12,40,30 臺北市,1 一般
0001,國立政治大學,02311009,英國語文學系,D 日,D 博士,22,-,5,30 臺北市,1 一般
0001,國立政治大學,02311009,英國語文學系,D 日,M 碩士,51,-,23,30 臺北市,1 一般
0001,國立政治大學,02311009,英國語文學系,D 日,B 學士,292,23,69,30 臺北市,1 一般
0001,國立政治大學,02311009,英國語文學系英語教學碩士在職專班,N 職,M 碩士,27,-,11,30 臺北市,1 一般
0001,國立政治大學,02311011,日本語文學系,D 日,M 碩士,26,-,7,30 臺北市,1 一般
0001,國立政治大學,02311011,日本語文學系,D 日,B 學士,190,7,23,30 臺北市,1 一般
0001,國立政治大學,02311012,阿拉伯語文學系,D 日,B 學士,195,7,33,30 臺北市,1 一般
0001,國立政治大學,02311014,韓國語文學系,D 日,M 碩士,20,-,10,30 臺北市,1 一般
0001,國立政治大學,02311014,韓國語文學系,D 日,B 學士,138,7,37,30 臺北市,1 一般
0001,國立政治大學,02311015,土耳其語文學系,D 日,B 學士,126,6,25,30 臺北市,1 一般
0001,國立政治大學,02311016,歐洲語文學系,D 日,B 學士,284,11,67,30 臺北市,1 一般
0001,國立政治大學,02311017,斯拉夫語文學系,D 日,M 碩士,12,-,1,30 臺北市,1 一般
0001,國立政治大學,02311017,斯拉夫語文學系,D 日,B 學士,227,16,41,30 臺北市,1 一般
0001,國立政治大學,02311087,東南亞語言與文化學士學位學程,D 日,B 學士,63,2,-,30 臺北市,1 一般
0001,國立政治大學,02321007,台灣文學研究所,D 日,D 博士,13,-,2,30 臺北市,1 一般
0001,國立政治大學,02321007,台灣文學研究所,D 日,M 碩士,45,7,1,30 臺北市,1 一般
0001,國立政治大學,02322008,中國文學系,D 日,D 博士,58,-,9,30 臺北市,1 一般
0001,國立政治大學,02322008,中國文學系,D 日,M 碩士,96,-,21,30 臺北市,1 一般
0001,國立政治大學,02322008,中國文學系,D 日,B 學士,327,31,90,30 臺北市,1 一般
0001,國立政治大學,02322008,中國文學系國文教學碩士在職專班,N 職,M 碩士,79,-,18,30 臺北市,1 一般
0001,國立政治大學,02323002,華語文教學博士學位學程,D 日,D 博士,20,-,2,30 臺北市,1 一般
0001,國立政治大學,02323002,華語文教學碩士學位學程,D 日,M 碩士,61,2,6,30 臺北市,1 一般
0001,國立政治大學,02399018,語言學研究所,D 日,D 博士,8,-,2,30 臺北市,1 一般
0001,國立政治大學,02399018,語言學研究所,D 日,M 碩士,29,7,8,30 臺北市,1 一般
0001,國立政治大學,02399Y16,外國語文學院,D 日,,-,-,-,30 臺北市,1 一般
0001,國立政治大學,03111024,經濟學系,D 日,D 博士,10,-,2,30 臺北市,1 一般
0001,國立政治大學,03111024,經濟學系,D 日,M 碩士,103,-,32,30 臺北市,1 一般
0001,國立政治大學,03111024,經濟學系,D 日,B 學士,400,22,94,30 臺北市,1 一般
0001,國立政治大學,03111025,應用經濟與社會發展英語碩士學位學程,D 日,M 碩士,30,-,12,30 臺北市,1 一般
0001,國立政治大學,03121026,政治學系,D 日,D 博士,27,-,-,30 臺北市,1 一般
0001,國立政治大學,03121026,政治學系,D 日,M 碩士,74,-,15,30 臺北市,1 一般
0001,國立政治大學,03121026,政治學系,D 日,B 學士,229,16,46,30 臺北市,1 一般
0001,國立政治大學,03121029,國際事務學院國家安全與大陸研究碩士在職專班,N 職,M 碩士,54,-,21,30 臺北市,1 一般
0001,國立政治大學,03122045,外交學系,D 日,D 博士,8,-,2,30 臺北市,1 一般
0001,國立政治大學,03122045,外交學系,D 日,M 碩士,84,-,21,30 臺北市,1 一般
0001,國立政治大學,03122045,外交學系,D 日,B 學士,274,11,61,30 臺北市,1 一般
0001,國立政治大學,03122045,外交學系戰略與國際事務碩士在職專班,N 職,M 碩士,61,-,27,30 臺北市,1 一般
0001,國立政治大學,03122046,國際研究英語碩士學位學程,D 日,M 碩士,45,-,20,30 臺北市,1 一般
0001,國立政治大學,03122Y18,國際事務學院,D 日,,-,16,-,30 臺北市,1 一般
0001,國立政治大學,03131032,心理學系,D 日,D 博士,10,-,2,30 臺北市,1 一般
0001,國立政治大學,03131032,心理學系,D 日,M 碩士,82,-,19,30 臺北市,1 一般
0001,國立政治大學,03131032,心理學系,D 日,B 學士,214,17,48,30 臺北市,1 一般
0001,國立政治大學,03131033,輔導與諮商碩士學位學程,D 日,M 碩士,40,1,13,30 臺北市,1 一般
0001,國立政治大學,03141030,社會學系,D 日,D 博士,16,-,1,30 臺北市,1 一般
0001,國立政治大學,03141030,社會學系,D 日,M 碩士,65,-,10,30 臺北市,1 一般
0001,國立政治大學,03141030,社會學系,D 日,B 學士,213,13,37,30 臺北市,1 一般
0001,國立政治大學,03143023,中東與中亞研究碩士學位學程,D 日,M 碩士,18,-,1,30 臺北市,1 一般
0001,國立政治大學,03143028,東亞研究所,D 日,D 博士,37,-,3,30 臺北市,1 一般
0001,國立政治大學,03143028,東亞研究所,D 日,M 碩士,83,1,13,30 臺北市,1 一般
0001,國立政治大學,03143036,日本研究博士學位學程,D 日,D 博士,7,-,3,30 臺北市,1 一般
0001,國立政治大學,03143036,日本研究碩士學位學程,D 日,M 碩士,38,-,11,30 臺北市,1 一般
0001,國立政治大學,03143038,俄羅斯研究所,D 日,M 碩士,30,4,12,30 臺北市,1 一般
0001,國立政治大學,03143040,亞太研究英語博士學位學程,D 日,D 博士,66,-,1,30 臺北市,1 一般
0001,國立政治大學,03143040,亞太研究英語碩士學位學程,D 日,M 碩士,45,-,12,30 臺北市,1 一般
0001,國立政治大學,03143043,地政學系,D 日,D 博士,17,-,4,30 臺北市,1 一般
0001,國立政治大學,03143043,地政學系,D 日,M 碩士,81,-,38,30 臺北市,1 一般
0001,國立政治大學,03143043,地政學系,D 日,B 學士,490,21,111,30 臺北市,1 一般
0001,國立政治大學,03143043,地政學系,N 職,M 碩士,100,-,22,30 臺北市,1 一般
0001,國立政治大學,03143090,土地政策與環境規劃碩士原住民專班,D 日,M 碩士,23,1,-,30 臺北市,1 一般
0001,國立政治大學,03191047,國家發展研究所,D 日,D 博士,34,-,1,30 臺北市,1 一般
0001,國立政治大學,03191047,國家發展研究所,D 日,M 碩士,79,9,14,30 臺北市,1 一般
0001,國立政治大學,03199048,勞工研究所,D 日,M 碩士,77,4,22,30 臺北市,1 一般
0001,國立政治大學,03199Y20,社會科學學院,D 日,,-,1,-,30 臺北市,1 一般
0001,國立政治大學,03211049,傳播學院傳播碩士學位學程,D 日,M 碩士,237,-,63,30 臺北市,1 一般
0001,國立政治大學,03211050,國際傳播英語碩士學位學程,D 日,M 碩士,53,-,13,30 臺北市,1 一般
0001,國立政治大學,03211056,傳播學院博士班,D 日,D 博士,39,-,6,30 臺北市,1 一般
0001,國立政治大學,03211056,傳播學院大一大二不分系,D 日,B 學士,420,-,-,30 臺北市,1 一般
0001,國立政治大學,03211056,傳播學院碩士在職專班,N 職,M 碩士,103,-,19,30 臺北市,1 一般
0001,國立政治大學,03213052,廣播電視學系,D 日,B 學士,180,6,83,30 臺北市,1 一般
0001,國立政治大學,03214051,新聞學系,D 日,D 博士,3,-,-,30 臺北市,1 一般
0001,國立政治大學,03214051,新聞學系,D 日,B 學士,120,9,47,30 臺北市,1 一般
0001,國立政治大學,03222054,圖書資訊與檔案學研究所,D 日,D 博士,13,-,-,30 臺北市,1 一般
0001,國立政治大學,03222054,圖書資訊與檔案學研究所,D 日,M 碩士,60,6,20,30 臺北市,1 一般
0001,國立政治大學,03222054,圖書資訊與檔案學研究所圖書資訊學數位碩士在職專班,N 職,M 碩士,55,1,16,30 臺北市,1 一般
0001,國立政治大學,03299Y22,傳播學院,D 日,,-,27,-,30 臺北市,1 一般
0001,國立政治大學,04111059,會計學系,D 日,D 博士,10,-,3,30 臺北市,1 一般
0001,國立政治大學,04111059,會計學系,D 日,M 碩士,131,-,65,30 臺北市,1 一般
0001,國立政治大學,04111059,會計學系,D 日,B 學士,437,19,110,30 臺北市,1 一般
0001,國立政治大學,04121065,財務管理學系,D 日,D 博士,8,-,1,30 臺北市,1 一般
0001,國立政治大學,04121065,財務管理學系,D 日,M 碩士,72,-,30,30 臺北市,1 一般
0001,國立政治大學,04121065,財務管理學系,D 日,B 學士,193,13,55,30 臺北市,1 一般
0001,國立政治大學,04121068,金融學系,D 日,D 博士,29,-,4,30 臺北市,1 一般
0001,國立政治大學,04121068,金融學系,D 日,M 碩士,83,-,37,30 臺北市,1 一般
0001,國立政治大學,04121068,金融學系,D 日,B 學士,250,10,62,30 臺北市,1 一般
0001,國立政治大學,04122070,財政學系,D 日,D 博士,5,-,2,30 臺北市,1 一般
0001,國立政治大學,04122070,財政學系,D 日,M 碩士,78,-,34,30 臺北市,1 一般
0001,國立政治大學,04122070,財政學系,D 日,B 學士,400,19,104,30 臺北市,1 一般
0001,國立政治大學,04123069,風險管理與保險學系,D 日,D 博士,16,-,-,30 臺北市,1 一般
0001,國立政治大學,04123069,風險管理與保險學系,D 日,M 碩士,70,-,29,30 臺北市,1 一般
0001,國立政治大學,04123069,風險管理與保險學系,D 日,B 學士,210,13,60,30 臺北市,1 一般
0001,國立政治大學,04131060,企業管理學系,D 日,D 博士,48,-,10,30 臺北市,1 一般
0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),D 日,M 碩士,253,-,88,30 臺北市,1 一般
0001,國立政治大學,04131060,企業管理學系,D 日,B 學士,447,23,107,30 臺北市,1 一般
0001,國立政治大學,04131062,經營管理碩士學程全球華商班(含高階經營班),N 職,M 碩士,504,-,174,30 臺北市,1 一般
0001,國立政治大學,04131064,國際經營管理英語碩士學位學程,D 日,M 碩士,131,1,64,30 臺北市,1 一般
0001,國立政治大學,04131091,創新國際學院學士班,D 日,B 學士,22,2,-,30 臺北市,1 一般
0001,國立政治大學,04134041,公共行政學系,D 日,D 博士,21,-,2,30 臺北市,1 一般
0001,國立政治大學,04134041,公共行政學系,D 日,M 碩士,104,-,36,30 臺北市,1 一般
0001,國立政治大學,04134041,公共行政學系,D 日,B 學士,185,12,45,30 臺北市,1 一般
0001,國立政治大學,04134042,行政管理碩士學程,N 職,M 碩士,347,-,97,30 臺北市,1 一般
0001,國立政治大學,04141067,國際經營與貿易學系,D 日,D 博士,6,-,-,30 臺北市,1 一般
0001,國立政治大學,04141067,國際經營與貿易學系,D 日,M 碩士,100,-,57,30 臺北市,1 一般
0001,國立政治大學,04141067,國際經營與貿易學系,D 日,B 學士,381,23,85,30 臺北市,1 一般
0001,國立政治大學,04143055,廣告學系,D 日,B 學士,271,6,107,30 臺北市,1 一般
0001,國立政治大學,04199072,科技管理與智慧財產研究所,D 日,D 博士,27,-,5,30 臺北市,1 一般
0001,國立政治大學,04199072,科技管理與智慧財產研究所,D 日,M 碩士,158,11,49,30 臺北市,1 一般
0001,國立政治大學,04199Y27,商學院,D 日,,-,3,-,30 臺北市,1 一般
0001,國立政治大學,04211073,法律學系,D 日,B 學士,734,27,177,30 臺北市,1 一般
0001,國立政治大學,04211074,法律科際整合研究所,D 日,M 碩士,87,5,14,30 臺北市,1 一般
0001,國立政治大學,04211075,法學院碩士在職專班,N 職,M 碩士,258,-,62,30 臺北市,1 一般
0001,國立政治大學,04212073,法律學系,D 日,D 博士,46,-,5,30 臺北市,1 一般
0001,國立政治大學,04212073,法律學系,D 日,M 碩士,247,-,57,30 臺北市,1 一般
0001,國立政治大學,04299Y34,法學院,D 日,,-,11,-,30 臺北市,1 一般
0001,國立政治大學,04299Y34,法學院,N 修,,-,1,-,30 臺北市,1 一般
0001,國立政治大學,05199083,神經科學研究所,D 日,M 碩士,10,5,-,30 臺北市,1 一般
0001,國立政治大學,05331077,應用物理研究所,D 日,M 碩士,12,5,6,30 臺北市,1 一般
0001,國立政治大學,05331089,電子物理學士學位學程,D 日,,-,1,-,30 臺北市,1 一般
0001,國立政治大學,05411078,應用數學系,D 日,D 博士,9,-,-,30 臺北市,1 一般
0001,國立政治大學,05411078,應用數學系,D 日,M 碩士,56,-,13,30 臺北市,1 一般
0001,國立政治大學,05411078,應用數學系,D 日,B 學士,184,12,29,30 臺北市,1 一般
0001,國立政治大學,05421079,統計學系,D 日,D 博士,6,-,-,30 臺北市,1 一般
0001,國立政治大學,05421079,統計學系,D 日,M 碩士,61,-,29,30 臺北市,1 一般
0001,國立政治大學,05421079,統計學系,D 日,B 學士,237,14,55,30 臺北市,1 一般
0001,國立政治大學,06131080,資訊管理學系,D 日,D 博士,53,-,4,30 臺北市,1 一般
0001,國立政治大學,06131080,資訊管理學系,D 日,M 碩士,91,-,37,30 臺北市,1 一般
0001,國立政治大學,06131080,資訊管理學系,D 日,B 學士,337,22,76,30 臺北市,1 一般
0001,國立政治大學,06131081,資訊科學系,D 日,D 博士,8,-,-,30 臺北市,1 一般
0001,國立政治大學,06131081,資訊科學系,D 日,M 碩士,125,-,26,30 臺北市,1 一般
0001,國立政治大學,06131081,資訊科學系,D 日,B 學士,220,20,41,30 臺北市,1 一般
0001,國立政治大學,06131081,資訊科學系,N 職,M 碩士,98,1,14,30 臺北市,1 一般
0001,國立政治大學,06131082,社群網路與人智計算國際研究生博士學位學程,D 日,D 博士,14,-,2,30 臺北市,1 一般
0001,國立政治大學,06134057,數位內容碩士學位學程,D 日,M 碩士,51,-,20,30 臺北市,1 一般
0001,國立政治大學,09231084,社會工作研究所,D 日,D 博士,14,-,2,30 臺北市,1 一般
0001,國立政治大學,09231084,社會工作研究所,D 日,M 碩士,66,5,12,30 臺北市,1 一般
0001,國立政治大學,99999Z02,計算機中心,D 日,,-,-,-,30 臺北市,1 一般
0001,國立政治大學,99999Z03,軍訓教官,D 日,,-,2,-,30 臺北市,1 一般
0001,國立政治大學,99999Z05,師資培育中心,D 日,,-,4,-,30 臺北市,1 一般
0001,國立政治大學,99999Z07,體育室,D 日,,-,15,-,30 臺北市,1 一般
0001,國立政治大學,99999Z08,語言中心,D 日,,-,19,-,30 臺北市,1 一般
0001,國立政治大學,99999Z99,其他(包括行政助教),D 日,,-,-,-,30 臺北市,1 一般
0002,國立清華大學,01111084,教育與學習科技學系,D 日,D 博士,57,-,8,18 新竹市,1 一般
0002,國立清華大學,01111084,教育與學習科技學系,D 日,M 碩士,129,-,24,18 新竹市,1 一般
0002,國立清華大學,01111084,教育與學習科技學系碩士在職專班,N 職,M 碩士,195,-,49,18 新竹市,1 一般
0002,國立清華大學,01111112,竹師教育學院學士班,D 日,B 學士,106,1,-,18 新竹市,1 一般
0002,國立清華大學,01112083,人力資源與數位學習科技研究所,D 日,M 碩士,3,-,7,18 新竹市,1 一般
0002,國立清華大學,01113095,特殊教育學系,D 日,M 碩士,53,-,15,18 新竹市,1 一般
0002,國立清華大學,01113095,特殊教育學系,D 日,B 學士,152,12,47,18 新竹市,1 一般
0002,國立清華大學,01113110,學前特殊教育碩士在職學位學程,N 職,M 碩士,33,-,9,18 新竹市,1 一般
0002,國立清華大學,01115124,華德福教育碩士在職學位學程,N 職,M 碩士,16,-,-,18 新竹市,1 一般
0002,國立清華大學,01121091,幼兒教育學系,D 日,M 碩士,63,-,8,18 新竹市,1 一般
0002,國立清華大學,01121091,幼兒教育學系,D 日,B 學士,186,13,78,18 新竹市,1 一般
0002,國立清華大學,01121091,幼兒教育學系,N 職,M 碩士,61,-,7,18 新竹市,1 一般
0002,國立清華大學,01131084,教育與學習科技學系,D 日,B 學士,190,19,76,18 新竹市,1 一般
0002,國立清華大學,01131085,數理教育研究所,D 日,M 碩士,71,7,19,18 新竹市,1 一般
0002,國立清華大學,01131085,數理教育研究所,N 職,M 碩士,93,-,10,18 新竹市,1 一般
0002,國立清華大學,01131105,英語教學系,D 日,M 碩士,35,-,4,18 新竹市,1 一般
0002,國立清華大學,01131105,英語教學系,D 日,B 學士,153,8,37,18 新竹市,1 一般
0002,國立清華大學,01141090,體育學系,D 日,M 碩士,-,-,6,18 新竹市,1 一般
0002,國立清華大學,01141090,體育學系,D 日,B 學士,-,-,41,18 新竹市,1 一般
0002,國立清華大學,01141090,體育學系體育碩士在職專班,N 職,M 碩士,-,-,10,18 新竹市,1 一般
0002,國立清華大學,01141098,藝術與設計學系美勞教師碩士在職專班,N 職,M 碩士,46,-,5,18 新竹市,1 一般
0002,國立清華大學,01141127,運動科學系,D 日,M 碩士,52,-,-,18 新竹市,1 一般
0002,國立清華大學,01141127,運動科學系,D 日,B 學士,176,14,-,18 新竹市,1 一般
0002,國立清華大學,01141127,運動科學系,N 職,M 碩士,54,-,-,18 新竹市,1 一般
0002,國立清華大學,02131098,藝術與設計學系,D 日,M 碩士,81,-,23,18 新竹市,1 一般
0002,國立清華大學,02131098,藝術與設計學系,D 日,B 學士,334,12,67,18 新竹市,1 一般
0002,國立清華大學,02151096,音樂學系,D 日,M 碩士,74,-,15,18 新竹市,1 一般
0002,國立清華大學,02151096,音樂學系,D 日,B 學士,160,11,27,18 新竹市,1 一般
0002,國立清華大學,02151096,音樂學系碩士在職專班,N 職,M 碩士,13,-,4,18 新竹市,1 一般
0002,國立清華大學,02191113,藝術學院學士班,D 日,B 學士,80,4,-,18 新竹市,1 一般
0002,國立清華大學,02221006,歷史研究所,D 日,D 博士,17,-,1,18 新竹市,1 一般
0002,國立清華大學,02221006,歷史研究所,D 日,M 碩士,36,9,3,18 新竹市,1 一般
0002,國立清華大學,02222007,人類學研究所,D 日,D 博士,6,-,1,18 新竹市,1 一般
0002,國立清華大學,02222007,人類學研究所,D 日,M 碩士,38,11,6,18 新竹市,1 一般
0002,國立清華大學,02231008,哲學研究所,D 日,M 碩士,23,8,4,18 新竹市,1 一般
0002,國立清華大學,02299009,亞際文化研究國際碩士學位學程(台灣聯合大學系統),D 日,M 碩士,8,-,2,18 新竹市,1 一般
0002,國立清華大學,02299010,人文社會學院學士班,D 日,B 學士,369,8,65,18 新竹市,1 一般
0002,國立清華大學,02311002,外國語文學系,D 日,M 碩士,31,-,16,18 新竹市,1 一般
0002,國立清華大學,02311002,外國語文學系,D 日,B 學士,207,18,46,18 新竹市,1 一般
0002,國立清華大學,02321001,台灣文學研究所,D 日,D 博士,20,-,2,18 新竹市,1 一般
0002,國立清華大學,02321001,台灣文學研究所,D 日,M 碩士,44,8,11,18 新竹市,1 一般
0002,國立清華大學,02321101,臺灣語言研究與教學研究所,D 日,D 博士,25,-,-,18 新竹市,1 一般
0002,國立清華大學,02321101,臺灣語言研究與教學研究所,D 日,M 碩士,66,7,6,18 新竹市,1 一般
0002,國立清華大學,02322003,中國文學系,D 日,D 博士,48,-,6,18 新竹市,1 一般
0002,國立清華大學,02322003,中國文學系,D 日,M 碩士,81,-,10,18 新竹市,1 一般
0002,國立清華大學,02322003,中國文學系,D 日,B 學士,215,20,47,18 新竹市,1 一般
0002,國立清華大學,02322109,中國語文學系,D 日,M 碩士,19,-,7,18 新竹市,1 一般
0002,國立清華大學,02322109,中國語文學系,D 日,B 學士,8,-,44,18 新竹市,1 一般
0002,國立清華大學,02322109,中國語文學系碩士在職專班,N 職,M 碩士,23,-,6,18 新竹市,1 一般
0002,國立清華大學,02323114,華文文學研究所,D 日,M 碩士,33,8,-,18 新竹市,1 一般
0002,國立清華大學,02399005,語言學研究所,D 日,D 博士,14,-,2,18 新竹市,1 一般
0002,國立清華大學,02399005,語言學研究所,D 日,M 碩士,46,11,9,18 新竹市,1 一般
0002,國立清華大學,03111011,經濟學系,D 日,D 博士,13,-,3,18 新竹市,1 一般
0002,國立清華大學,03111011,經濟學系,D 日,M 碩士,51,-,20,18 新竹市,1 一般
0002,國立清華大學,03111011,經濟學系,D 日,B 學士,480,23,120,18 新竹市,1 一般
0002,國立清華大學,03131077,教育心理與諮商學系,D 日,D 博士,14,-,-,18 新竹市,1 一般
0002,國立清華大學,03131077,教育心理與諮商學系,D 日,M 碩士,144,-,25,18 新竹市,1 一般
0002,國立清華大學,03131077,教育心理與諮商學系,D 日,B 學士,178,17,39,18 新竹市,1 一般
0002,國立清華大學,03131077,教育心理與諮商學系教育心理與諮商碩士在職專班,N 職,M 碩士,146,-,18,18 新竹市,1 一般
0002,國立清華大學,03141012,社會學研究所,D 日,D 博士,17,-,-,18 新竹市,1 一般
0002,國立清華大學,03141012,社會學研究所,D 日,M 碩士,74,9,20,18 新竹市,1 一般
0002,國立清華大學,03143013,台灣研究教師在職進修碩士學位班,N 職,M 碩士,66,-,7,18 新竹市,1 一般
0002,國立清華大學,03199015,學習科學研究所,D 日,M 碩士,7,-,5,18 新竹市,1 一般
0002,國立清華大學,03199111,學習科學與科技研究所,D 日,M 碩士,68,14,7,18 新竹市,1 一般
0002,國立清華大學,04121019,科技管理學院財務金融碩士在職專班,N 職,M 碩士,63,-,26,18 新竹市,1 一般
0002,國立清華大學,04121020,計量財務金融學系,D 日,D 博士,5,-,-,18 新竹市,1 一般
0002,國立清華大學,04121020,計量財務金融學系,D 日,M 碩士,42,-,23,18 新竹市,1 一般
0002,國立清華大學,04121020,計量財務金融學系,D 日,B 學士,246,14,68,18 新竹市,1 一般
0002,國立清華大學,04131016,經營管理碩士在職專班,N 職,M 碩士,158,-,61,18 新竹市,1 一般
0002,國立清華大學,04131018,國際專業管理碩士班,D 日,M 碩士,66,-,20,18 新竹市,1 一般
0002,國立清華大學,04134014,科技管理學院公共政策與管理碩士在職專班,N 職,M 碩士,59,-,24,18 新竹市,1 一般
0002,國立清華大學,04199017,科技管理研究所,D 日,D 博士,26,-,3,18 新竹市,1 一般
0002,國立清華大學,04199017,科技管理研究所,D 日,M 碩士,58,11,33,18 新竹市,1 一般
0002,國立清華大學,04199021,高階經營管理碩士在職專班,N 職,M 碩士,101,-,44,18 新竹市,1 一般
0002,國立清華大學,04199022,服務科學研究所,D 日,D 博士,15,-,3,18 新竹市,1 一般
0002,國立清華大學,04199022,服務科學研究所,D 日,M 碩士,52,10,21,18 新竹市,1 一般
0002,國立清華大學,04199023,科技管理學院學士班,D 日,B 學士,272,-,47,18 新竹市,1 一般
0002,國立清華大學,04211B01,學士後法律學士學位學程,D 日,X 4+X,3,-,36,18 新竹市,1 一般
0002,國立清華大學,04212024,科技法律研究所,D 日,D 博士,12,-,-,18 新竹市,1 一般
0002,國立清華大學,04212024,科技法律研究所,D 日,M 碩士,110,14,19,18 新竹市,1 一般
0002,國立清華大學,05111106,應用科學系,D 日,M 碩士,-,-,2,18 新竹市,1 一般
0002,國立清華大學,05111106,應用科學系,D 日,B 學士,10,-,37,18 新竹市,1 一般
0002,國立清華大學,05121025,生命科學系,D 日,B 學士,195,7,36,18 新竹市,1 一般
0002,國立清華大學,05121026,生物科技研究所,D 日,D 博士,40,-,4,18 新竹市,1 一般
0002,國立清華大學,05121026,生物科技研究所,D 日,M 碩士,57,10,18,18 新竹市,1 一般
0002,國立清華大學,05121028,分子與細胞生物研究所,D 日,D 博士,31,-,5,18 新竹市,1 一般
0002,國立清華大學,05121028,分子與細胞生物研究所,D 日,M 碩士,42,9,14,18 新竹市,1 一般
0002,國立清華大學,05121029,生技產業博士學位學程,D 日,D 博士,9,-,-,18 新竹市,1 一般
0002,國立清華大學,05121030,生物資訊與結構生物研究所,D 日,D 博士,46,-,7,18 新竹市,1 一般
0002,國立清華大學,05121030,生物資訊與結構生物研究所,D 日,M 碩士,59,8,22,18 新竹市,1 一般
0002,國立清華大學,05121072,分子醫學研究所,D 日,D 博士,31,-,2,18 新竹市,1 一般
0002,國立清華大學,05121072,分子醫學研究所,D 日,M 碩士,50,7,16,18 新竹市,1 一般
0002,國立清華大學,05199032,生命科學院學士班,D 日,B 學士,127,-,17,18 新竹市,1 一般
0002,國立清華大學,05199033,系統神經科學研究所,D 日,D 博士,6,-,-,18 新竹市,1 一般
0002,國立清華大學,05199033,系統神經科學研究所,D 日,M 碩士,25,7,15,18 新竹市,1 一般
0002,國立清華大學,05211041,環境科技博士學位學程(台灣聯合大學系統),D 日,D 博士,3,-,-,18 新竹市,1 一般
0002,國立清華大學,05211102,環境與文化資源學系,D 日,M 碩士,44,-,11,18 新竹市,1 一般
0002,國立清華大學,05211102,環境與文化資源學系,D 日,B 學士,51,10,46,18 新竹市,1 一般
0002,國立清華大學,05211102,環境與文化資源學系碩士在職專班,N 職,M 碩士,40,-,3,18 新竹市,1 一般
0002,國立清華大學,05311037,化學系,D 日,D 博士,97,-,28,18 新竹市,1 一般
0002,國立清華大學,05311037,化學系,D 日,M 碩士,184,-,83,18 新竹市,1 一般
0002,國立清華大學,05311037,化學系,D 日,B 學士,244,26,68,18 新竹市,1 一般
0002,國立清華大學,05331038,物理學系,D 日,D 博士,68,-,11,18 新竹市,1 一般
0002,國立清華大學,05331038,物理學系,D 日,M 碩士,167,-,55,18 新竹市,1 一般
0002,國立清華大學,05331038,物理學系,D 日,B 學士,297,37,58,18 新竹市,1 一般
0002,國立清華大學,05332039,天文研究所,D 日,D 博士,18,-,1,18 新竹市,1 一般
0002,國立清華大學,05332039,天文研究所,D 日,M 碩士,17,9,7,18 新竹市,1 一般
0002,國立清華大學,05399040,先進光源科技博士學位學程,D 日,D 博士,2,-,-,18 新竹市,1 一般
0002,國立清華大學,05399040,先進光源科技碩士學位學程,D 日,M 碩士,17,-,3,18 新竹市,1 一般
0002,國立清華大學,05399042,理學院學士班,D 日,B 學士,119,-,19,18 新竹市,1 一般
0002,國立清華大學,05399121,分析與環境科學研究所,D 日,M 碩士,33,8,-,18 新竹市,1 一般
0002,國立清華大學,05411043,數學系,D 日,D 博士,14,-,-,18 新竹市,1 一般
0002,國立清華大學,05411043,數學系,D 日,M 碩士,51,-,27,18 新竹市,1 一般
0002,國立清華大學,05411043,數學系,D 日,B 學士,277,24,56,18 新竹市,1 一般
0002,國立清華大學,05411092,應用數學系,D 日,M 碩士,-,-,2,18 新竹市,1 一般
0002,國立清華大學,05411092,應用數學系,D 日,B 學士,6,-,35,18 新竹市,1 一般
